date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
1997-07-04,sh.600099,5.6633864000,6.4169047600,5.6537874400,5.9753526000,2.9228833200,27683100,349019414.0000,2,76.897500,1,104.433500,31.989625,13.003892,2.957119,0.000000
1997-07-07,sh.600099,6.1097380400,6.4073058000,5.9033604000,6.0233474000,5.9753526000,13103709,168069185.0000,2,36.399192,1,0.803216,32.246570,13.108341,2.980871,0.000000
1997-07-08,sh.600099,6.1193370000,6.6280818800,6.0521442800,6.4553006000,6.0233474000,9434099,125727909.0000,2,26.205831,1,7.171311,34.559073,14.048382,3.194638,0.000000
1997-07-09,sh.600099,6.4553006000,6.5224933200,6.1433344000,6.3113162000,6.4553006000,5660612,74635699.0000,2,15.723922,1,-2.230485,33.788239,13.735035,3.123382,0.000000
1997-07-10,sh.600099,6.3593110000,6.4553006000,6.1865297200,6.2009281600,6.3113162000,4275427,56027223.0000,2,11.876186,1,-1.749046,33.197266,13.494802,3.068753,0.000000
1997-07-11,sh.600099,6.1769307600,6.7576678400,6.1193370000,6.7432694000,6.2009281600,7153701,98232421.0000,2,19.871392,1,8.746131,36.100742,14.675075,3.337150,0.000000
1997-07-14,sh.600099,6.9112512000,7.0888319600,6.7192720000,6.8728553600,6.7432694000,7821025,111810053.0000,2,21.725069,1,1.921705,36.794493,14.957087,3.401280,0.000000
1997-07-15,sh.600099,6.8632564000,6.9496470400,6.5848865600,6.7960636800,6.8728553600,4168536,58511563.0000,2,11.579267,1,-1.117317,36.383381,14.789969,3.363277,0.000000
1997-07-16,sh.600099,6.7960636800,7.1992200000,6.6808761600,7.0456366400,6.7960636800,4665034,67735720.0000,2,12.958428,1,3.672320,81.817130,33.991131,4.983363,0.000000
1997-07-17,sh.600099,7.0216392400,7.1416262400,6.9352486000,7.1176288400,7.0456366400,3500644,51292314.0000,2,9.724011,1,1.021796,82.653136,34.338452,5.034283,0.000000
1997-07-18,sh.600099,7.1272278000,7.1416262400,6.8680558800,6.9544465200,7.1176288400,2410880,35069334.0000,2,6.696889,1,-2.292651,80.758189,33.551192,4.918864,0.000000
1997-07-21,sh.600099,6.9112512000,6.9112512000,6.5752876000,6.6376808400,6.9544465200,3040050,42764575.0000,2,8.444583,1,-4.554864,77.079762,32.022980,4.694817,0.000000
1997-07-22,sh.600099,6.5896860400,6.7624673200,6.2921182800,6.6280818800,6.6376808400,2705809,36728424.0000,2,7.516136,1,-0.144610,76.968295,31.976671,4.688027,0.000000
1997-07-23,sh.600099,6.7000740800,6.7912642000,6.3833084000,6.4265037200,6.6280818800,2160500,29444712.0000,2,6.001389,1,-3.041275,74.627478,31.004172,4.545452,0.000000
1997-07-24,sh.600099,6.4217042400,6.5992850000,6.3833084000,6.4313032000,6.4265037200,1328659,17927196.0000,2,3.690719,1,0.074677,74.683212,31.027327,4.548846,0.000000
1997-07-25,sh.600099,6.3833084000,6.5656886400,6.3401130800,6.4792980000,6.4313032000,1351275,18192476.0000,2,3.753542,1,0.746272,75.240549,31.258874,4.582793,0.000000
1997-07-28,sh.600099,6.4792980000,6.5272928000,6.1433344000,6.2153266000,6.4792980000,869000,11516261.0000,2,2.413889,1,-4.074075,72.175193,29.985364,4.396087,0.000000
1997-07-29,sh.600099,6.1865297200,6.3353136000,6.0953396000,6.2393240000,6.2153266000,1046804,13538075.0000,2,2.907789,1,0.386102,72.453862,30.101138,4.413060,0.000000
1997-07-30,sh.600099,6.2873188000,6.4648995600,6.2489229600,6.4313032000,6.2393240000,802727,10661139.0000,2,2.229797,1,3.076920,74.683212,31.027327,4.548846,0.000000
1997-07-31,sh.600099,6.4648995600,6.5176938400,6.2969177600,6.4217042400,6.4313032000,832817,11073054.0000,2,2.313381,1,-0.149250,74.571744,30.981017,4.542057,0.000000
1997-08-01,sh.600099,6.3977068400,6.4936964400,6.3353136000,6.4553006000,6.4217042400,562350,7495146.0000,2,1.562083,1,0.523167,74.961880,31.143101,4.565820,0.000000
1997-08-04,sh.600099,6.3737094400,6.5992850000,6.3737094400,6.5032954000,6.4553006000,843010,11413152.0000,2,2.341694,1,0.743497,75.519218,31.374648,4.599766,0.000000
1997-08-05,sh.600099,6.5368917600,6.5656886400,6.3929073600,6.4313032000,6.5032954000,497570,6714080.0000,2,1.382139,1,-1.107015,74.683212,31.027327,4.548846,0.000000
1997-08-06,sh.600099,6.3881078800,6.4073058000,6.2681208800,6.3257146400,6.4313032000,824009,10848708.0000,2,2.288914,1,-1.641786,73.457069,30.517923,4.474164,0.000000
1997-08-07,sh.600099,6.2633214000,6.4025063200,6.1913292000,6.3881078800,6.3257146400,804140,10469176.0000,2,2.233722,1,0.986344,74.181608,30.818934,4.518294,0.000000
1997-08-08,sh.600099,6.4313032000,6.4553006000,6.2393240000,6.2489229600,6.3881078800,885000,11595391.0000,2,2.458333,1,-2.178813,72.565329,30.147448,4.419849,0.000000
1997-08-11,sh.600099,6.2633214000,6.2825193200,5.8793630000,5.8937614400,6.2489229600,1443280,18004389.0000,2,4.009111,1,-5.683569,68.441033,28.433998,4.168644,0.000000
1997-08-12,sh.600099,5.8937614400,5.9993500000,5.7833734000,5.8025713200,5.8937614400,595580,7313807.0000,2,1.654389,1,-1.547228,67.382092,27.994058,4.104146,0.000000
1997-08-13,sh.600099,5.7641754800,5.9417562400,5.5194020000,5.5290009600,5.8025713200,671860,7969789.0000,2,1.866278,1,-4.714638,64.205268,26.674239,3.910650,0.000000
1997-08-14,sh.600099,5.5673968000,5.8985609200,5.5673968000,5.8937614400,5.5290009600,591141,7015668.0000,2,1.642058,1,6.597216,68.441033,28.433998,4.168644,0.000000
1997-08-15,sh.600099,5.7497770400,5.8889619600,5.6249905600,5.6825843200,5.8937614400,529000,6294158.0000,2,1.469444,1,-3.583059,65.988748,3.494808,4.019279,0.000000
