date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2007-04-20,sz.002129,3.9763584000,4.2603840000,3.9763584000,4.1112705600,1.3751572800,51777152,897129335.9300,2,64.721440,1,198.967300,122.683241,18.800647,18.750134,-143.192340
2007-04-23,sz.002129,4.1065368000,4.1396731200,3.7870080000,4.0497316800,4.1112705600,21307958,361069101.7400,2,26.634947,1,-1.496835,120.846877,18.519232,18.469476,-141.048989
2007-04-24,sz.002129,4.0473648000,4.2083126400,4.0236960000,4.1183712000,4.0497316800,15872963,275698076.4300,2,19.841204,1,1.694909,122.895129,18.833118,18.782518,-143.439650
2007-04-25,sz.002129,4.1136374400,4.1988451200,3.9526896000,4.0118616000,4.1183712000,12557050,215002020.9200,2,15.696313,1,-2.586200,119.716807,18.346054,18.296763,-139.730004
2007-04-26,sz.002129,4.0000272000,4.0236960000,3.8887838400,3.9219201600,4.0118616000,9373339,155609328.8000,2,11.716674,1,-2.241894,117.032890,17.934756,17.886570,-136.597414
2007-04-27,sz.002129,3.9290208000,4.0165953600,3.7917417600,3.9763584000,3.9219201600,9471911,155574388.5300,2,11.839889,1,1.388048,79.409620,14.105419,10.562101,141.750501
2007-04-30,sz.002129,3.9266539200,3.9597902400,3.8485468800,3.8816832000,3.9763584000,4733041,77945003.3300,2,5.916301,1,-2.380950,77.518915,13.769576,10.310623,138.375489
2007-05-08,sz.002129,3.9290208000,3.9313876800,3.8580144000,3.9100857600,3.8816832000,5531408,90974513.1500,2,6.914260,1,0.731712,78.086126,13.870329,10.386066,139.387993
2007-05-09,sz.002129,3.8816832000,3.9171864000,3.7586054400,3.9148195200,3.9100857600,7813060,126861400.8000,2,9.766325,1,0.121068,78.180662,13.887121,10.398640,139.556743
2007-05-10,sz.002129,3.9266539200,4.0000272000,3.9053520000,3.9195532800,3.9148195200,7482159,124796088.7600,2,9.352699,1,0.120910,78.275197,13.903913,10.411214,139.725494
2007-05-11,sz.002129,3.9148195200,3.9148195200,3.8083099200,3.8509137600,3.9195532800,3549048,57773871.9800,2,4.436310,1,-1.751202,76.904436,13.660427,10.228892,137.278610
2007-05-14,sz.002129,3.8012092800,3.8982513600,3.7657060800,3.8390793600,3.8509137600,4177961,67899740.7600,2,5.222451,1,-0.307321,76.668097,13.618446,10.197457,136.856734
2007-05-16,sz.002129,3.7657060800,3.8343456000,3.6923328000,3.8059430400,3.8390793600,4816716,76604033.7200,2,6.020895,1,-0.863128,76.006351,13.500901,10.109440,135.675480
2007-05-17,sz.002129,3.8106768000,3.9574233600,3.7846411200,3.8887838400,3.8059430400,6070431,99626237.1600,2,7.588039,1,2.176619,77.660718,13.794764,10.329483,138.628615
2007-05-18,sz.002129,3.8580144000,3.8864169600,3.7941086400,3.8225112000,3.8887838400,4392648,71180199.4200,2,5.490810,1,-1.704204,76.337224,13.559674,10.153448,136.266107
2007-05-21,sz.002129,3.7396704000,3.8698488000,3.7160016000,3.8414462400,3.8225112000,4258852,68690446.5900,2,5.323565,1,0.495356,76.715365,13.626843,10.203744,136.941109
2007-05-22,sz.002129,3.8414462400,3.9526896000,3.8225112000,3.9053520000,3.8414462400,6700168,110283172.4600,2,8.375210,1,1.663589,77.991591,13.853537,10.373492,139.219242
2007-05-23,sz.002129,3.9053520000,3.9455889600,3.8627481600,3.9195532800,3.9053520000,5299623,87465334.7100,2,6.624529,1,0.363633,78.275197,13.903913,10.411214,139.725494
2007-05-24,sz.002129,3.9290208000,3.9384883200,3.7964755200,3.8272449600,3.9195532800,5840993,95013347.4600,2,7.301241,1,-2.355069,76.431759,13.576466,10.166022,136.434857
2007-05-25,sz.002129,3.8225112000,3.9171864000,3.8035761600,3.9148195200,3.8272449600,5455497,89606582.4100,2,6.819371,1,2.288193,78.180662,13.887121,10.398640,139.556743
2007-05-28,sz.002129,3.9526896000,3.9763584000,3.9124526400,3.9195532800,3.9148195200,6271943,104262807.6300,2,7.839929,1,0.120910,78.275197,13.903913,10.411214,139.725494
2007-05-29,sz.002129,3.9124526400,4.0426310400,3.9053520000,4.0189622400,3.9195532800,9258010,155079724.1800,2,11.572513,1,2.536232,80.260437,14.256549,10.675267,143.269257
2007-05-30,sz.002129,3.8225112000,3.9597902400,3.6946996800,3.7396704000,4.0189622400,8819515,142439129.1300,2,11.024394,1,-6.949349,74.682857,13.265811,9.933405,133.312971
2007-05-31,sz.002129,3.7964755200,3.9976603200,3.6923328000,3.9029851200,3.7396704000,7897711,129305715.1300,2,9.872139,1,4.367086,77.944324,13.845141,10.367205,139.134867
2007-06-01,sz.002129,3.9148195200,3.9952934400,3.8225112000,3.8319787200,3.9029851200,6779639,111979838.1000,2,8.474549,1,-1.819280,76.526295,13.593258,10.178596,136.603608
2007-06-04,sz.002129,3.8580144000,3.8816832000,3.4485441600,3.4485441600,3.8319787200,5918192,89269091.5000,2,7.397740,1,-10.006180,68.868938,12.233093,9.160108,122.934810
2007-06-05,sz.002129,3.3609696000,3.3846384000,3.1029796800,3.3373008000,3.4485441600,6240744,84231254.7100,2,7.800930,1,-3.225802,66.647360,11.838477,8.864621,118.969171
2007-06-06,sz.002129,3.3373008000,3.4556448000,3.2852294400,3.3728040000,3.3373008000,4179371,59741395.0500,2,5.224214,1,1.063827,67.356374,11.964418,8.958925,120.234800
2007-06-07,sz.002129,3.4225084800,3.5266512000,3.3751708800,3.5029824000,3.3728040000,3498324,51196790.4000,2,4.372905,1,3.859650,69.956094,12.426203,9.304708,124.875442
2007-06-08,sz.002129,3.5029824000,3.5242843200,3.4390766400,3.4745798400,3.5029824000,3754312,55313583.3100,2,4.692890,1,-0.810810,69.388882,12.325450,9.229265,123.862938
2007-06-11,sz.002129,3.4935148800,3.6189595200,3.4935148800,3.5550537600,3.4745798400,3686911,55509467.2400,2,4.608639,1,2.316077,70.995982,12.610916,9.443021,126.731698
2007-06-12,sz.002129,3.5905569600,3.5905569600,3.3846384000,3.4982486400,3.5550537600,4742059,69844701.2300,2,5.927574,1,-1.597874,69.861559,12.409410,9.292134,124.706691
2007-06-13,sz.002129,3.5455862400,3.6804984000,3.5006155200,3.6804984000,3.4982486400,5556869,84499143.6400,2,6.946086,1,5.209746,73.501166,13.055909,9.776231,131.203589
2007-06-14,sz.002129,3.6804984000,3.6804984000,3.5739888000,3.5810894400,3.6804984000,3120911,47673848.2100,2,3.901139,1,-2.700965,71.515926,12.703273,9.512178,127.659826
2007-06-15,sz.002129,3.5503200000,3.7751736000,3.5148168000,3.7515048000,3.5810894400,5708036,88246320.8800,2,7.135045,1,4.758759,74.919195,13.307791,9.964839,133.734848
2007-06-18,sz.002129,3.7893748800,3.9384883200,3.7893748800,3.9124526400,3.7515048000,7508270,122908309.3100,2,9.385338,1,4.290223,78.133394,13.878725,10.392353,139.472368
2007-06-19,sz.002129,3.9810921600,4.1302056000,3.9290208000,3.9526896000,3.9124526400,8113249,138050365.0800,2,10.141561,1,1.028434,78.936944,14.021458,10.499232,140.906748
2007-06-20,sz.002129,3.9479558400,4.0473648000,3.8461800000,3.8651150400,3.9526896000,5921278,98153477.4200,2,7.401597,1,-2.215574,77.188041,13.710803,10.266614,137.784862
2007-06-21,sz.002129,3.8319787200,3.9526896000,3.7420372800,3.9006182400,3.8651150400,3904577,63512682.5000,2,4.880721,1,0.918552,77.897056,13.836745,10.360918,139.050492
2007-06-22,sz.002129,3.9242870400,4.0899686400,3.7988424000,3.9905596800,3.9006182400,8322085,139752402.3700,2,10.402606,1,2.305832,79.693226,14.155796,10.599823,142.256753
2007-06-25,sz.002129,4.0236960000,4.2414489600,3.9526896000,4.0000272000,3.9905596800,11830674,205537774.6600,2,14.788343,1,0.237242,79.882296,14.189380,10.624971,142.594254
2007-06-26,sz.002129,3.8793163200,3.9526896000,3.6213264000,3.8698488000,4.0000272000,6129144,98166177.8200,2,7.661430,1,-3.254433,77.282577,13.727595,10.279188,137.953613
2007-06-27,sz.002129,3.8651150400,4.1420400000,3.8059430400,4.0710336000,3.8698488000,8718029,147677849.4400,2,10.897536,1,5.198779,81.300325,14.441263,10.813580,145.125513
2007-06-29,sz.002129,3.7396704000,3.9029851200,3.6639302400,3.6733977600,4.0710336000,6139777,96937834.3200,2,7.674721,1,-9.767443,73.359363,13.030721,9.757370,130.950463
2007-07-02,sz.002129,3.6189595200,3.7089009600,3.4958817600,3.6923328000,3.6733977600,4156962,63100253.4300,2,5.196203,1,0.515463,73.737504,13.097889,9.807665,131.625465
2007-07-03,sz.002129,3.7041672000,3.7160016000,3.5503200000,3.6804984000,3.6923328000,2116485,32664735.4500,2,2.645606,1,-0.320514,73.501166,13.055909,9.776231,131.203589
2007-07-04,sz.002129,3.6686640000,3.6923328000,3.4556448000,3.4674792000,3.6804984000,2990015,44679977.7400,2,3.737519,1,-5.787785,69.247079,12.300261,9.210404,123.609812
2007-07-05,sz.002129,3.4438104000,3.4438104000,3.1716192000,3.1763529600,3.4674792000,2871932,40208632.0600,2,3.589915,1,-8.395902,63.433161,11.267543,8.437107,113.231650
2007-07-06,sz.002129,3.2094892800,3.4367097600,3.1810867200,3.4367097600,3.1763529600,2673608,37243416.8300,2,3.342010,1,8.196724,68.632600,12.191112,9.128673,122.512933
2007-07-09,sz.002129,3.4556448000,3.5195505600,3.3917390400,3.4958817600,3.4367097600,2234312,32678232.1000,2,2.792890,1,1.721763,69.814291,12.401014,9.285847,124.622316
2007-07-10,sz.002129,3.4793136000,3.4793136000,3.3041644800,3.3349339200,3.4958817600,1946817,27748149.3700,2,2.433521,1,-4.603929,66.600092,11.830081,8.858334,118.884795
2007-07-11,sz.002129,3.3325670400,3.4201416000,3.2899632000,3.3822715200,3.3349339200,1127595,15977186.9900,2,1.409494,1,1.419445,67.545445,11.998002,8.984073,120.572301
2007-07-12,sz.002129,3.3609696000,3.4485441600,3.3373008000,3.4296091200,3.3822715200,1391788,19990940.1000,2,1.739735,1,1.399579,68.490797,12.165924,9.109812,122.259807
2007-07-13,sz.002129,3.3870052800,3.4745798400,3.3846384000,3.3988396800,3.4296091200,1081480,15635713.2200,2,1.351850,1,-0.897171,67.876318,12.056775,9.028082,121.162928
2007-07-16,sz.002129,3.3680702400,3.4201416000,3.2875963200,3.2899632000,3.3988396800,1335333,18780783.0400,2,1.669166,1,-3.203343,65.702007,11.670555,8.738881,117.281665
2007-07-17,sz.002129,3.2923300800,3.3893721600,3.2899632000,3.3775377600,3.2899632000,862375,12230864.0200,2,1.077969,1,2.661877,67.450909,11.981210,8.971499,120.403551
2007-07-18,sz.002129,3.3609696000,3.3775377600,3.2946969600,3.3159988800,3.3775377600,1145172,16145421.9600,2,1.431465,1,-1.822006,66.221951,11.762912,8.808038,118.209793
2007-07-19,sz.002129,3.3183657600,3.3799046400,3.3136320000,3.3515020800,3.3159988800,739965,10433915.1600,2,0.924956,1,1.070661,66.930966,11.888853,8.902342,119.475422
2007-07-20,sz.002129,3.2686612800,3.4935148800,3.2544600000,3.4674792000,3.3515020800,7581175,108100989.3000,2,7.581175,1,3.460450,69.247079,12.300261,9.210404,123.609812
2007-07-23,sz.002129,3.4793136000,3.6047582400,3.4438104000,3.5905569600,3.4674792000,6569195,98436189.7300,2,6.569195,1,3.549491,71.704996,12.736858,9.537326,127.997328
2007-07-24,sz.002129,3.5787225600,3.6023913600,3.5053492800,3.5219174400,3.5905569600,3865997,58082006.5300,2,3.865997,1,-1.911668,70.334235,12.493371,9.355004,125.550444
2007-07-25,sz.002129,3.5077161600,3.6686640000,3.4864142400,3.6639302400,3.5219174400,4753399,71665545.6900,2,4.753399,1,4.032254,73.170293,12.997136,9.732222,130.612962
2007-07-26,sz.002129,3.6568296000,3.6804984000,3.5929238400,3.6213264000,3.6639302400,3198647,49145245.1400,2,3.198647,1,-1.162786,72.319475,12.846007,9.619056,129.094206
2007-07-27,sz.002129,3.5976576000,3.6355276800,3.5266512000,3.6307939200,3.6213264000,4352387,65879520.3800,2,4.352387,1,0.261438,72.508546,12.879591,9.644204,129.431708
2007-07-30,sz.002129,3.6213264000,3.6757646400,3.6118588800,3.6449952000,3.6307939200,4450706,68508418.1700,2,4.450706,1,0.391131,72.792152,12.929968,9.681926,129.937959
2007-07-31,sz.002129,3.6307939200,3.7751736000,3.5763556800,3.7396704000,3.6449952000,4798847,75113390.9100,2,4.798847,1,2.597406,74.682857,13.265811,9.933405,133.312971
2007-08-01,sz.002129,3.7467710400,3.7633392000,3.4793136000,3.4887811200,3.7396704000,4604093,70417644.0900,2,4.604093,1,-6.708863,69.672488,12.375826,9.266986,124.369190
2007-08-02,sz.002129,3.5219174400,3.6094920000,3.4674792000,3.5692550400,3.4887811200,3461916,51881003.2300,2,3.461916,1,2.306650,71.279588,12.661293,9.480743,127.237950
2007-08-03,sz.002129,3.5503200000,3.8059430400,3.5455862400,3.7799073600,3.5692550400,8632855,135292932.2200,2,8.632855,1,5.901859,75.486407,13.408544,10.040283,134.747351
2007-08-06,sz.002129,3.7870080000,3.9408552000,3.7467710400,3.8769494400,3.7799073600,8099683,131768173.1700,2,8.099683,1,2.567307,77.424380,13.752784,10.298049,138.206739
2007-08-07,sz.002129,3.8816832000,3.8935176000,3.7609723200,3.7704398400,3.8769494400,3634343,58385221.3200,2,3.634343,1,-2.747246,75.297336,13.374960,10.015135,134.409850
2007-08-08,sz.002129,3.7633392000,3.8580144000,3.6355276800,3.7396704000,3.7704398400,4099276,64718957.3100,2,4.099276,1,-0.816071,74.682857,13.265811,9.933405,133.312971
2007-08-09,sz.002129,3.7538716800,3.8438131200,3.6923328000,3.7988424000,3.7396704000,3347947,53346780.9800,2,3.347947,1,1.582272,75.864548,13.475713,10.090579,135.422354
2007-08-10,sz.002129,3.7799073600,3.7799073600,3.5858232000,3.7396704000,3.7988424000,4032623,62735108.7800,2,4.032623,1,-1.557627,74.682857,13.265811,9.933405,133.312971
2007-08-13,sz.002129,3.7160016000,3.7396704000,3.6094920000,3.6662971200,3.7396704000,2723358,42010298.6200,2,2.723358,1,-1.962028,73.217560,13.005532,9.738509,130.697337
2007-08-14,sz.002129,3.6426283200,3.9029851200,3.6426283200,3.8982513600,3.6662971200,7168298,116125699.4400,2,7.168298,1,6.326660,77.849788,13.828348,10.354631,138.966116
2007-08-15,sz.002129,3.9242870400,3.9645240000,3.8083099200,3.8793163200,3.8982513600,4151441,68127997.9600,2,4.151441,1,-0.485731,77.471647,13.761180,10.304336,138.291114
2007-08-16,sz.002129,3.8390793600,4.2603840000,3.8390793600,4.1467737600,3.8793163200,12208472,211295400.2400,2,12.208472,1,6.894454,82.812890,14.709937,11.014763,147.825523
2007-08-17,sz.002129,4.0828680000,4.3881955200,4.0544654400,4.1657088000,4.1467737600,10182390,183253735.7900,2,10.182390,1,0.456621,83.191031,14.777106,11.065058,148.500525
2007-08-20,sz.002129,4.3787280000,4.3810948800,4.1893776000,4.2651177600,4.1657088000,6564751,118338531.0100,2,6.564751,1,2.386364,85.176271,15.129741,11.329111,152.044288
2007-08-21,sz.002129,4.2154132800,4.6130491200,4.2154132800,4.5254745600,4.2651177600,7522448,142387521.1600,2,7.522448,1,6.104331,90.375710,16.053310,12.020677,161.325570
2007-08-22,sz.002129,4.5325752000,4.6887892800,4.4402668800,4.4970720000,4.5254745600,6829469,130786397.0000,2,6.829469,1,-0.627619,89.808499,15.952557,11.945233,160.313067
2007-08-23,sz.002129,4.4970720000,4.5680784000,4.3787280000,4.3905624000,4.4970720000,5029995,94063604.9300,2,5.029995,1,-2.368425,87.681456,15.574734,11.662320,156.516178
2007-08-24,sz.002129,4.3929292800,4.4923382400,4.2627508800,4.2958872000,4.3905624000,5763988,105777910.2100,2,5.763988,1,-2.156332,85.790750,15.238890,11.410841,153.141166
2007-08-27,sz.002129,4.3077216000,4.3976630400,4.1917444800,4.2556502400,4.2958872000,5273564,95369884.6100,2,5.273564,1,-0.936640,84.987201,15.096157,11.303963,151.706786
2007-08-28,sz.002129,4.2438158400,4.4592019200,4.2012120000,4.2603840000,4.2556502400,5558166,101612768.1900,2,5.558166,1,0.111237,85.081736,15.112949,11.316537,151.875537
2007-08-29,sz.002129,4.1893776000,4.2532833600,3.9550564800,3.9810921600,4.2603840000,6534375,112194666.5500,2,6.534375,1,-6.555557,73.714022,6.021255,9.870289,39.358624
2007-08-30,sz.002129,3.9881928000,4.0994361600,3.9881928000,4.0757673600,3.9810921600,3914616,66883856.7800,2,3.914616,1,2.378119,75.467031,6.164448,10.105016,40.294620
2007-08-31,sz.002129,4.0781342400,4.2083126400,4.0118616000,4.1633419200,4.0757673600,3691040,64033744.0400,2,3.691040,1,2.148669,77.088564,6.296901,10.322139,41.160416
2007-09-03,sz.002129,4.1893776000,4.2319814400,4.0805011200,4.1491406400,4.1633419200,3379551,59251938.4100,2,3.379551,1,-0.341100,76.825613,6.275423,10.286930,41.020017
2007-09-04,sz.002129,4.1515075200,4.1657088000,3.9952934400,4.0260628800,4.1491406400,3551620,61350865.2200,2,3.551620,1,-2.966346,74.546701,6.089272,9.981785,39.803222
2007-09-05,sz.002129,4.0307966400,4.2580171200,4.0307966400,4.2272476800,4.0260628800,5338746,94465820.2200,2,5.338746,1,4.997063,78.271845,6.393557,10.480580,41.792213
2007-09-06,sz.002129,4.2603840000,4.4852376000,4.2272476800,4.2319814400,4.2272476800,6057579,111054531.9200,2,6.057579,1,0.111974,78.359495,6.400716,10.492317,41.839013
2007-09-07,sz.002129,4.2248808000,4.2887865600,4.0710336000,4.0757673600,4.2319814400,3941553,68836370.1900,2,3.941553,1,-3.691275,75.467031,6.164448,10.105016,40.294620
2007-09-10,sz.002129,4.0355304000,4.1420400000,4.0189622400,4.0947024000,4.0757673600,2774931,48006467.4400,2,2.774931,1,0.464576,75.817633,6.193087,10.151962,40.481819
2007-09-11,sz.002129,4.0947024000,4.1089036800,3.8840500800,3.8840500800,4.0947024000,5018719,84644475.5000,2,5.018719,1,-5.144505,71.917188,5.874483,9.629693,38.399228
2007-09-12,sz.002129,3.8840500800,3.9668908800,3.7396704000,3.8840500800,3.8840500800,2995798,48499681.6100,2,2.995798,1,0.000000,71.917188,5.874483,9.629693,38.399228
2007-09-13,sz.002129,3.8745825600,3.9574233600,3.8296118400,3.8958844800,3.8840500800,2241242,36909503.8800,2,2.241242,1,0.304688,72.136314,5.892382,9.659034,38.516228
2007-09-14,sz.002129,3.9006182400,3.9077188800,3.8035761600,3.8958844800,3.8958844800,3199743,51943726.1400,2,3.199743,1,0.000000,72.136314,5.892382,9.659034,38.516228
2007-09-17,sz.002129,3.8296118400,3.9526896000,3.8130436800,3.9219201600,3.8958844800,2624950,43098840.2300,2,2.624950,1,0.668291,72.618391,5.931760,9.723584,38.773627
2007-09-18,sz.002129,3.9219201600,4.0118616000,3.8296118400,3.9952934400,3.9219201600,3074199,50814339.5500,2,3.074199,1,1.870848,73.976973,6.042734,9.905498,39.499023
2007-09-19,sz.002129,4.0284297600,4.0686667200,3.9479558400,3.9763584000,3.9952934400,3517349,59552599.5800,2,3.517349,1,-0.473933,73.626372,6.014096,9.858553,39.311824
2007-09-20,sz.002129,3.9526896000,4.0899686400,3.9526896000,3.9929265600,3.9763584000,2749184,46703726.2600,2,2.749184,1,0.416676,73.933148,6.039155,9.899630,39.475624
2007-09-21,sz.002129,3.9526896000,4.0000272000,3.8201443200,3.9290208000,3.9929265600,2904997,47573914.3800,2,2.904997,1,-1.600477,72.749867,5.942499,9.741189,38.843826
2007-09-24,sz.002129,3.9219201600,3.9266539200,3.8106768000,3.8225112000,3.9290208000,2236898,36271665.5000,2,2.236898,1,-2.710848,70.777732,5.781408,9.477121,37.790831
2007-09-25,sz.002129,3.8248780800,4.0213291200,3.8106768000,3.9242870400,3.8225112000,2620280,43430092.6100,2,2.620280,1,2.662541,72.662217,5.935340,9.729453,38.797027
2007-09-26,sz.002129,3.9242870400,3.9763584000,3.8461800000,3.8580144000,3.9242870400,1553368,25540967.8600,2,1.553368,1,-1.688786,71.435111,5.835105,9.565143,38.141830
2007-09-27,sz.002129,3.8580144000,4.0165953600,3.8580144000,4.0000272000,3.8580144000,2881976,48358421.3100,2,2.881976,1,3.680984,74.064624,6.049894,9.917234,39.545823
2007-09-28,sz.002129,4.0236960000,4.1136374400,4.0047609600,4.0591992000,4.0000272000,3054331,52502194.5300,2,3.054331,1,1.479290,75.160254,6.139389,10.063939,40.130821
2007-10-08,sz.002129,4.1231049600,4.1302056000,4.0260628800,4.0355304000,4.0591992000,2939096,50590016.8200,2,2.939096,1,-0.583093,74.722002,6.103591,10.005257,39.896822
2007-10-09,sz.002129,4.0355304000,4.0947024000,3.9976603200,4.0473648000,4.0355304000,1691959,28904106.5000,2,1.691959,1,0.293262,74.941128,6.121490,10.034598,40.013821
2007-10-10,sz.002129,4.0497316800,4.0899686400,3.9455889600,3.9763584000,4.0473648000,3231693,54519121.8100,2,3.231693,1,-1.754393,73.626372,6.014096,9.858553,39.311824
2007-10-11,sz.002129,3.9763584000,4.3739942400,3.9763584000,4.3739942400,3.9763584000,6212047,112148758.1100,2,6.212047,1,10.000000,80.989009,6.615505,10.844408,43.243007
2007-12-24,sz.002129,4.8118670400,4.8118670400,4.4047636800,4.5018057600,4.3739942400,11188573,216892893.3700,2,11.188573,1,2.922083,82.166913,6.693572,10.487900,92.310562
2007-12-25,sz.002129,4.5562440000,4.7219256000,4.4450006400,4.5420427200,4.5018057600,6124314,117667012.5300,2,6.124314,1,0.893796,82.901318,6.753399,10.581640,93.135630
2007-12-26,sz.002129,4.6177828800,4.9964836800,4.6154160000,4.9964836800,4.5420427200,10055193,206910533.5400,2,10.055193,1,10.005210,91.195769,7.429091,11.640356,102.454046
2007-12-27,sz.002129,5.0177856000,5.1361296000,4.8544708800,4.9231104000,4.9964836800,6537818,136914357.3400,2,6.537818,1,-1.468505,89.856561,7.319995,11.469417,100.949510
2007-12-28,sz.002129,4.9231104000,5.0106849600,4.7952988800,4.9444123200,4.9231104000,4073738,84209312.1000,2,4.073738,1,0.432693,90.245364,7.351668,11.519045,101.386311
