date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2010-03-12,sz.002368,11.4537560000,12.0079700000,10.8995420000,11.1230749800,5.3574020000,16878503,1018042611.3600,2,84.392515,1,107.620700,96.715789,25.377134,3.540067,43.879122
2010-03-15,sz.002368,10.4007494000,10.4746446000,10.0109522200,10.0109522200,11.1230749800,6858818,375424370.4900,2,34.294090,1,-9.998300,87.045816,22.839842,3.186119,39.491939
2010-03-16,sz.002368,9.9204306000,10.1956902200,9.5712757800,9.9019568000,10.0109522200,5648092,303603741.6300,2,28.240460,1,-1.088800,86.098095,22.591171,3.151429,39.061965
2010-03-17,sz.002368,9.8520775400,10.1254897800,9.6987450000,10.0386629200,9.9019568000,4026219,216917988.5100,2,20.131095,1,1.380600,87.286763,22.903064,3.194938,39.601254
2010-03-18,sz.002368,9.9389044000,9.9555308200,9.7209135600,9.7670980600,10.0386629200,3638562,193063579.0200,2,18.192810,1,-2.705200,84.925490,22.283493,3.108509,38.529965
2010-03-19,sz.002368,9.7098292800,9.7172188000,9.5324808000,9.5971391000,9.7670980600,3283569,170473294.9700,2,16.417845,1,-1.740100,83.447687,21.895734,3.054417,37.859498
2010-03-22,sz.002368,9.6100707600,9.7541664000,9.5694284000,9.7005923800,9.5971391000,2230969,116684430.9900,2,11.154845,1,1.078000,84.347219,22.131761,3.087343,38.267608
2010-03-23,sz.002368,9.6617974000,9.9001094200,9.6063760000,9.7911140000,9.7005923800,2401248,127097823.7600,2,12.006240,1,0.933200,85.134310,22.338285,3.116152,38.624705
2010-03-24,sz.002368,9.7855718600,10.1790638000,9.6636447800,10.0959317000,9.7911140000,4315541,234151666.4700,2,21.577705,1,3.113200,87.784718,23.033722,3.213165,39.827172
2010-03-25,sz.002368,10.1421162000,10.4894236400,10.0127996000,10.1291845400,10.0959317000,4096730,227623646.0700,2,20.483650,1,0.329400,88.073853,23.109588,3.223748,39.958350
2010-03-26,sz.002368,9.9758520000,10.0959317000,9.7319978400,9.9019568000,10.1291845400,2446614,130829607.3600,2,12.233070,1,-2.243300,86.098095,22.591171,3.151429,39.061965
2010-03-29,sz.002368,9.8834830000,9.9518360600,9.6802712000,9.9056515600,9.9019568000,2135878,113534908.9000,2,10.679390,1,0.037300,86.130221,22.599600,3.152605,39.076541
2010-03-30,sz.002368,9.8095878000,10.1938428400,9.7689454400,10.1384214400,9.9056515600,2790387,151638473.9900,2,13.951935,1,2.349900,88.154169,23.130661,3.226687,39.994789
2010-03-31,sz.002368,10.0830000400,10.4376970000,10.0423576800,10.2455694800,10.1384214400,3287792,183276162.4600,2,16.438960,1,1.056900,89.085827,23.375118,3.260789,40.417474
2010-04-01,sz.002368,10.2825170800,10.5947243000,10.2825170800,10.3601070400,10.2455694800,3945213,222941490.4700,2,19.726065,1,1.117900,90.081738,23.636434,3.297242,40.869310
