date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
1998-06-26,sh.600160,1.3892340000,1.5256315200,1.3892340000,1.5054244800,0.7261905000,42631109,491394325.0000,2,59.209874,1,107.304300,32.822615,11.585323,3.315570,0.000000
1998-06-29,sh.600160,1.4991097800,1.5382609200,1.4536439400,1.4927950800,1.5054244800,12732105,150705516.0000,2,17.683479,1,-0.838929,32.547258,11.488131,3.287755,0.000000
1998-06-30,sh.600160,1.4991097800,1.5079503600,1.3867081200,1.4119669200,1.4927950800,7088152,80380991.0000,2,9.844656,1,-5.414546,30.784970,10.866100,3.109738,0.000000
1998-07-01,sh.600160,1.4511180600,1.4574327600,1.3324017000,1.3412422800,1.4119669200,5954970,65738869.0000,2,8.270792,1,-5.008948,29.242967,10.321823,2.953973,0.000000
1998-07-02,sh.600160,1.3361905200,1.4195445600,1.3147205400,1.3968116400,1.3412422800,4157798,45125792.0000,2,5.774719,1,4.143131,30.454541,10.749469,3.076360,0.000000
1998-07-03,sh.600160,1.3980745800,1.3993375200,1.3324017000,1.3425052200,1.3968116400,3175066,34151399.0000,2,4.409814,1,-3.887887,29.270503,10.331543,2.956754,0.000000
1998-07-06,sh.600160,1.3361905200,1.3652381400,1.2894617400,1.2957764400,1.3425052200,2304334,24227169.0000,2,3.200464,1,-3.480714,28.251680,9.971931,2.853838,0.000000
1998-07-07,sh.600160,1.2894617400,1.3134576000,1.2818841000,1.2957764400,1.2957764400,1344684,13812510.0000,2,1.867617,1,0.000000,28.251680,9.971931,2.853838,0.000000
1998-07-08,sh.600160,1.3020911400,1.3551346200,1.3020911400,1.3336646400,1.2957764400,1476338,15589349.0000,2,2.050469,1,2.923979,29.077753,10.263508,2.937284,0.000000
1998-07-09,sh.600160,1.3387164000,1.3425052200,1.3147205400,1.3185093600,1.3336646400,1100092,11532465.0000,2,1.527906,1,-1.136371,28.747324,10.146877,2.903905,0.000000
1998-07-10,sh.600160,1.3172464200,1.3488199200,1.3134576000,1.3488199200,1.3185093600,1336444,14033006.0000,2,1.856172,1,2.298858,29.408182,10.380139,2.970662,0.000000
1998-07-13,sh.600160,1.3513458000,1.3589234400,1.3260870000,1.3387164000,1.3488199200,1140728,12121782.0000,2,1.584344,1,-0.749063,29.187896,10.302385,2.948410,0.000000
1998-07-14,sh.600160,1.3374534600,1.3387164000,1.2995652600,1.3046170200,1.3387164000,1917285,19863624.0000,2,2.662896,1,-2.547174,28.444431,10.039966,2.873309,0.000000
1998-07-15,sh.600160,1.3008282000,1.3399793400,1.2995652600,1.3096687800,1.3046170200,781725,8161421.0000,2,1.085729,1,0.387221,28.554574,10.078842,2.884435,0.000000
1998-07-16,sh.600160,1.3096687800,1.3324017000,1.2983023200,1.3109317200,1.3096687800,736465,7635048.0000,2,1.022868,1,0.096434,28.582109,10.088562,2.887216,0.000000
1998-07-17,sh.600160,1.3109317200,1.3450311000,1.3046170200,1.3197723000,1.3109317200,1120550,11787328.0000,2,1.556319,1,0.674371,28.774860,10.156596,2.906687,0.000000
1998-07-20,sh.600160,1.3197723000,1.3589234400,1.3134576000,1.3412422800,1.3197723000,1740184,18516416.0000,2,2.416922,1,1.626795,29.242967,10.321823,2.953973,0.000000
1998-07-21,sh.600160,1.3412422800,1.3702899000,1.3361905200,1.3462940400,1.3412422800,1207128,12941774.0000,2,1.676567,1,0.376648,29.353110,10.360700,2.965099,0.000000
1998-07-22,sh.600160,1.3513458000,1.3551346200,1.3147205400,1.3197723000,1.3462940400,739200,7798257.0000,2,1.026667,1,-1.969982,28.774860,10.156596,2.906687,0.000000
1998-07-23,sh.600160,1.3260870000,1.3513458000,1.3235611200,1.3450311000,1.3197723000,753540,7986907.0000,2,1.046583,1,1.913874,29.325575,10.350981,2.962317,0.000000
1998-07-24,sh.600160,1.3488199200,1.3791304800,1.3450311000,1.3538716800,1.3450311000,1278050,13810825.0000,2,1.775069,1,0.657283,29.518325,10.419016,2.981788,0.000000
1998-07-27,sh.600160,1.3639752000,1.3702899000,1.3450311000,1.3576605000,1.3538716800,671698,7213295.0000,2,0.932914,1,0.279848,29.600932,10.448173,2.990133,0.000000
1998-07-28,sh.600160,1.3614493200,1.3639752000,1.3260870000,1.3349275800,1.3576605000,674303,7131330.0000,2,0.936532,1,-1.674422,29.105289,10.273227,2.940065,0.000000
1998-07-29,sh.600160,1.3387164000,1.3387164000,1.3159834800,1.3185093600,1.3349275800,645651,6748177.0000,2,0.896737,1,-1.229897,28.747324,10.146877,2.903905,0.000000
1998-07-30,sh.600160,1.3197723000,1.3311387600,1.3109317200,1.3210352400,1.3185093600,511500,5336762.0000,2,0.710417,1,0.191575,28.802395,10.166316,2.909468,0.000000
1998-07-31,sh.600160,1.3260870000,1.3324017000,1.3071429000,1.3109317200,1.3210352400,686285,7132268.0000,2,0.953174,1,-0.764818,28.582109,10.088562,2.887216,0.000000
1998-08-03,sh.600160,1.3134576000,1.3134576000,1.2957764400,1.2995652600,1.3109317200,697946,7186965.0000,2,0.969369,1,-0.867054,28.334288,10.001089,2.862183,0.000000
1998-08-04,sh.600160,1.2995652600,1.3109317200,1.2844099800,1.2957764400,1.2995652600,605700,6193360.0000,2,0.841250,1,-0.291543,28.251680,9.971931,2.853838,0.000000
1998-08-05,sh.600160,1.3273499400,1.3513458000,1.3134576000,1.3374534600,1.2957764400,883478,9345177.0000,2,1.227053,1,3.216373,29.160360,3.869527,2.945628,0.000000
1998-08-06,sh.600160,1.3361905200,1.3475569800,1.3008282000,1.3033540800,1.3374534600,670700,6997652.0000,2,0.931528,1,-2.549579,28.416895,3.770871,2.870527,0.000000
1998-08-07,sh.600160,1.3008282000,1.3210352400,1.2844099800,1.2970393800,1.3033540800,828636,8501232.0000,2,1.150883,1,-0.484489,28.279216,3.752601,2.856620,0.000000
1998-08-10,sh.600160,1.2856729200,1.2894617400,1.2414700200,1.2439959000,1.2970393800,1054171,10541371.0000,2,1.464126,1,-4.089582,27.122715,3.599135,2.739796,0.000000
1998-08-11,sh.600160,1.2503106000,1.2578882400,1.1884265400,1.1947412400,1.2439959000,782939,7559923.0000,2,1.087415,1,-3.959394,26.048820,3.456631,2.631317,0.000000
1998-08-12,sh.600160,1.1947412400,1.2098965200,1.1568530400,1.1972671200,1.1947412400,1205566,11230877.0000,2,1.674397,1,0.211411,26.103892,3.463939,2.636880,0.000000
1998-08-13,sh.600160,1.1997930000,1.2111594600,1.1720083200,1.1922153600,1.1972671200,713284,6714805.0000,2,0.990672,1,-0.421940,25.993749,3.449323,2.625754,0.000000
1998-08-14,sh.600160,1.1846377200,1.1922153600,1.1353830600,1.1391718800,1.1922153600,1089389,9939793.0000,2,1.513040,1,-4.449143,24.837247,3.295858,2.508930,0.000000
