date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2001-02-08,sh.600037,7.5775040000,7.7219501700,6.6350519400,6.7368746500,3.6703535000,45480705,1400461869.0000,2,56.850881,1,83.548390,84.106353,21.278429,42.602234,0.000000
2001-02-09,sh.600037,6.8671130000,7.3880664000,6.8671130000,7.1252217300,6.7368746500,15662091,472699251.0000,2,19.577614,1,5.764497,88.954663,22.505023,45.058039,0.000000
2001-02-12,sh.600037,7.0754943600,7.4993609900,6.9926154100,7.3691226400,7.1252217300,9643238,297612401.0000,2,12.054047,1,3.423066,91.999638,23.275385,46.600404,0.000000
2001-02-13,sh.600037,7.3928023400,7.4306898600,7.2838757200,7.3383390300,7.3691226400,3484444,108265151.0000,2,4.355555,1,-0.417741,91.615321,23.178155,46.405737,0.000000
2001-02-14,sh.600037,7.3430749700,7.6722228000,7.2957155700,7.5751360300,7.3383390300,5799018,185205671.0000,2,7.248773,1,3.226848,94.571607,23.926078,47.903179,0.000000
2001-02-15,sh.600037,7.6011837000,7.6367032500,7.3596507600,7.3999062500,7.5751360300,2441628,77107852.0000,2,3.052035,1,-2.313222,92.383955,23.372615,46.795072,0.000000
2001-02-16,sh.600037,7.3407070000,7.9066518300,7.2649319600,7.8735002500,7.3999062500,6642714,214228948.0000,2,8.303392,1,6.400000,98.296528,24.868462,49.789957,0.000000
2001-02-19,sh.600037,7.9090198000,8.0463620600,7.7574697200,7.7906213000,7.8735002500,6161253,205019021.0000,2,7.701566,1,-1.052627,97.261828,24.606689,49.265852,0.000000
2001-02-20,sh.600037,7.8119330300,7.9895307800,7.6982704700,7.7811494200,7.7906213000,6726638,221702549.0000,2,8.408297,1,-0.121583,97.143577,24.576772,49.205954,0.000000
2001-02-21,sh.600037,7.7645736300,7.8758682200,7.7077423500,7.7645736300,7.7811494200,3685232,121221811.0000,2,4.606540,1,-0.213024,96.936636,24.524417,49.101133,0.000000
2001-02-22,sh.600037,7.7622056600,8.0463620600,7.7337900200,7.8048291200,7.7645736300,3769110,125998240.0000,2,4.711387,1,0.518445,97.439205,24.651564,49.355698,0.000000
2001-02-23,sh.600037,7.8095650600,7.9918987500,7.7622056600,7.9563792000,7.8048291200,2145671,71011832.0000,2,2.682089,1,1.941746,99.331229,25.130236,50.314061,0.000000
2001-02-26,sh.600037,7.9563792000,8.0392581500,7.8877080700,7.9682190500,7.9563792000,2245184,75508190.0000,2,2.806480,1,0.148819,99.479043,25.167632,50.388934,0.000000
2001-02-27,sh.600037,7.9492752900,7.9990026600,7.7858853600,7.8143010000,7.9682190500,3124129,103287443.0000,2,3.905161,1,-1.931654,97.557457,24.681481,49.415596,0.000000
2001-02-28,sh.600037,7.8143010000,7.8545564900,7.6722228000,7.7432619000,7.8143010000,2249869,73570299.0000,2,2.812336,1,-0.909089,96.670571,24.457104,48.966363,0.000000
2001-03-01,sh.600037,7.7385259600,7.8521885200,7.7195822000,7.7432619000,7.7432619000,1152895,37835838.0000,2,1.441119,1,0.000000,96.670571,24.457104,48.966363,0.000000
2001-03-02,sh.600037,7.7622056600,7.9516432600,7.7551017500,7.8853401000,7.7432619000,1617848,53762953.0000,2,2.022310,1,1.834858,98.444343,24.905858,49.864829,0.000000
2001-03-05,sh.600037,7.8166689700,7.8900760400,7.7456298700,7.7622056600,7.8853401000,998556,32834503.0000,2,1.248195,1,-1.561563,96.907074,24.516938,49.086159,0.000000
2001-03-06,sh.600037,7.7148462600,7.9563792000,7.7148462600,7.9445393500,7.7622056600,1610633,53432612.0000,2,2.013291,1,2.348995,99.183414,25.092839,50.239189,0.000000
2001-03-07,sh.600037,7.9469073200,8.0416261200,7.8877080700,7.9326995000,7.9445393500,1716227,57819063.0000,2,2.145284,1,-0.149029,82.817990,27.523084,39.033135,505.586425
2001-03-08,sh.600037,7.9326995000,8.3518301900,7.9161237100,8.2855270300,7.9326995000,4746737,164926513.0000,2,5.933421,1,4.447766,86.501536,28.747245,40.769236,528.073701
2001-03-09,sh.600037,8.2855270300,8.4418130500,8.1908082300,8.2452715400,8.2855270300,2544590,89509021.0000,2,3.180737,1,-0.485859,86.081266,28.607576,40.571157,525.508039
2001-03-12,sh.600037,8.2405356000,8.3565661300,8.2073840200,8.3115747000,8.2452715400,1111866,38856218.0000,2,1.389833,1,0.804132,86.773476,28.837619,40.897404,529.733836
2001-03-13,sh.600037,8.3305184600,8.4015575600,8.1576566500,8.1908082300,8.3115747000,2013269,70059659.0000,2,2.516586,1,-1.452987,85.512664,28.418611,40.303169,522.036848
2001-03-14,sh.600037,8.1647605600,8.2476395100,8.1600246200,8.2168559000,8.1908082300,1353617,46902393.0000,2,1.692021,1,0.318013,85.784604,28.508986,40.431337,523.696983
2001-03-15,sh.600037,8.2357996600,8.3541981600,8.1694965000,8.2997348500,8.2168559000,1493842,52039043.0000,2,1.867302,1,1.008641,86.649867,28.796540,40.839146,528.979229
2001-03-16,sh.600037,8.3021028200,8.3755098900,8.2429035700,8.2523754500,8.2997348500,1416486,49626713.0000,2,1.770608,1,-0.570616,86.155431,28.632223,40.606112,525.960803
2001-03-19,sh.600037,8.2405356000,8.2476395100,8.0889855200,8.1979121400,8.2523754500,1877984,64574019.0000,2,2.347480,1,-0.659970,85.586830,28.443259,40.338124,522.489612
2001-03-20,sh.600037,8.1979121400,8.3470942500,8.1434488300,8.2168559000,8.1979121400,1081420,37682114.0000,2,1.351775,1,0.231086,85.784604,28.508986,40.431337,523.696983
2001-03-21,sh.600037,8.2168559000,8.3186786100,8.1718644700,8.2405356000,8.2168559000,1164199,40596624.0000,2,1.455249,1,0.288180,86.031822,28.591144,40.547854,525.206196
2001-03-22,sh.600037,8.2523754500,8.5531076400,8.2429035700,8.4441810200,8.2405356000,1770451,62706064.0000,2,2.213064,1,2.471266,88.157896,29.297707,41.549898,538.185430
2001-03-23,sh.600037,8.4299732000,8.4891724500,8.1813363500,8.2878950000,8.4441810200,1468277,51555203.0000,2,1.835346,1,-1.850813,86.526258,28.755461,40.780887,528.224623
2001-03-26,sh.600037,8.2405356000,8.4015575600,8.2286957500,8.4015575600,8.2878950000,823105,28916671.0000,2,1.028881,1,1.371427,87.712904,29.149822,41.340168,535.468846
2001-03-27,sh.600037,8.4394450800,8.6549303500,8.3541981600,8.5175880900,8.4015575600,1900043,68293525.0000,2,2.375054,1,1.381065,88.924271,29.552398,41.911101,542.863991
2001-03-28,sh.600037,8.5720514000,8.5720514000,8.3826138000,8.4252372600,8.5175880900,1112680,39589194.0000,2,1.390850,1,-1.084235,87.960122,29.231980,41.456685,536.978059
2001-03-29,sh.600037,8.4110294400,8.5010123000,8.3589341000,8.4086614700,8.4252372600,966613,34321103.0000,2,1.208266,1,-0.196750,87.787069,29.174469,41.375123,535.921610
2001-03-30,sh.600037,8.3826138000,8.5460037300,8.3613020700,8.4418130500,8.4086614700,952751,34024504.0000,2,1.190939,1,0.394264,88.133174,29.289491,41.538247,538.034508
2001-04-02,sh.600037,8.4631247800,8.7330733600,8.4323411700,8.5980990700,8.4418130500,1841019,67030890.0000,2,2.301274,1,1.851332,89.764812,29.831737,42.307258,547.995316
2001-04-03,sh.600037,8.5980990700,8.6572983200,8.4797005700,8.6383545600,8.5980990700,883770,31927310.0000,2,1.104712,1,0.468185,90.185082,29.971406,42.505336,550.560978
2001-04-04,sh.600037,8.5436357600,8.8088484000,8.5436357600,8.6430905000,8.6383545600,2644289,97314720.0000,2,3.305361,1,0.054826,90.234526,29.987838,42.528640,550.862821
2001-04-05,sh.600037,8.5957311000,9.1166845000,8.5720514000,9.1001087100,8.6430905000,3093732,117189275.0000,2,3.867165,1,5.287672,95.005831,31.573496,44.777414,579.990636
2001-04-06,sh.600037,9.1877236000,9.3771612000,9.1166845000,9.1356282600,9.1001087100,3287888,128042331.0000,2,4.109860,1,0.390324,95.376658,31.696734,44.952190,582.254455
2001-04-09,sh.600037,9.1403642000,9.4718800000,9.0480133700,9.4363604500,9.1356282600,1557958,60943728.0000,2,1.947448,1,3.291852,98.516325,32.740146,46.431953,601.421463
2001-04-10,sh.600037,9.4695120300,9.6471097800,9.3913690200,9.4671440600,9.4363604500,1994614,80131234.0000,2,2.493267,1,0.326226,98.837708,32.846952,46.583425,603.383440
2001-04-11,sh.600037,9.4766159400,9.6352699300,9.3321697700,9.4126807500,9.4671440600,1480581,59214868.0000,2,1.850726,1,-0.575287,98.269107,32.657988,46.315436,599.912250
2001-04-12,sh.600037,9.4316245100,9.9146903900,9.3771612000,9.5381831600,9.4126807500,3258978,133280140.0000,2,4.073723,1,1.333330,99.579362,33.093428,46.932976,607.911080
2001-04-13,sh.600037,9.5452870700,9.8270755000,9.4931917300,9.8270755000,9.5381831600,1583182,64383920.0000,2,1.978977,1,3.028801,102.595420,34.095761,48.354481,626.323481
2001-04-16,sh.600037,10.0165131000,10.4545875500,9.9454740000,10.3953883000,9.8270755000,4817953,209200841.0000,2,6.022441,1,5.783136,108.528649,36.067564,51.150885,662.544598
2001-04-17,sh.600037,10.4427477000,10.5682501100,10.2248944600,10.4190680000,10.3953883000,3135901,137650911.0000,2,3.919876,1,0.227787,108.775867,36.149722,51.267401,664.053811
2001-04-18,sh.600037,10.4072281500,10.5137868000,10.1112319000,10.4427477000,10.4190680000,2503089,108865352.0000,2,3.128861,1,0.227269,109.023085,36.231881,51.383918,665.563025
2001-04-19,sh.600037,10.4190680000,10.4545875500,9.9715216700,10.0828162600,10.4427477000,5717643,245897800.0000,2,7.147054,1,-3.446705,105.265373,34.983072,49.612863,642.622984
2001-04-20,sh.600037,10.0401928000,10.1822710000,9.4671440600,9.4955597000,10.0828162600,5454533,227294406.0000,2,6.818166,1,-5.824338,99.134370,32.945542,46.723245,605.194496
2001-04-23,sh.600037,9.4695120300,9.7039410600,9.4008409000,9.6139582000,9.4955597000,3195712,128713112.0000,2,3.994640,1,1.246883,100.370459,33.356335,47.305829,612.740562
2001-04-24,sh.600037,9.6257980500,9.8862747500,9.5665988000,9.6707894800,9.6139582000,1947711,79928114.0000,2,2.434639,1,0.591137,100.963782,33.553515,47.585470,616.362674
2001-04-25,sh.600037,9.6329019600,9.6447418100,9.1285243500,9.1522040500,9.6707894800,4847877,190487080.0000,2,6.059846,1,-5.362386,95.549710,31.754245,45.033751,583.310905
2001-04-26,sh.600037,9.1237884100,9.4245206000,9.0930048000,9.2066673600,9.1522040500,2499104,97750295.0000,2,3.123880,1,0.595083,96.118312,31.943209,45.301740,586.782095
2001-04-27,sh.600037,9.1640439000,9.4695120300,9.1640439000,9.2587627000,9.2066673600,1535999,60338613.0000,2,1.919999,1,0.565837,96.662191,32.123958,45.558077,590.102364
2001-04-30,sh.600037,9.2777064600,9.5050315800,9.2350830000,9.4197846600,9.2587627000,1060115,42142300.0000,2,1.325144,1,1.739131,98.343272,32.682635,46.350392,600.365014
2001-05-08,sh.600037,9.4197846600,9.4955597000,9.3771612000,9.4505682700,9.4197846600,668216,26642536.0000,2,0.835270,1,0.326800,98.664656,32.789441,46.501863,602.326991
2001-05-09,sh.600037,9.4482003000,9.4482003000,9.1119485600,9.2066673600,9.4505682700,1575561,61299153.0000,2,1.969451,1,-2.580804,96.118312,31.943209,45.301740,586.782095
2001-05-10,sh.600037,9.1403642000,9.4245206000,9.0930048000,9.1758837500,9.2066673600,1069930,41423889.0000,2,1.337413,1,-0.334365,95.796928,31.836403,45.150268,584.820118
2001-05-11,sh.600037,9.2350830000,9.3298018000,9.1285243500,9.3298018000,9.1758837500,549937,21441402.0000,2,0.687421,1,1.677423,97.403844,32.370433,45.907628,594.630004
2001-05-14,sh.600037,9.3298018000,9.5808066200,9.3298018000,9.5618628600,9.3298018000,1483839,59579660.0000,2,1.854799,1,2.487308,99.826580,33.175586,47.049492,609.420293
2001-05-15,sh.600037,9.6139582000,9.6471097800,9.4245206000,9.4931917300,9.5618628600,1092176,43811196.0000,2,1.365220,1,-0.718180,99.109648,32.937327,46.711594,605.043575
2001-05-16,sh.600037,9.4931917300,9.8223395600,9.4363604500,9.7276207600,9.4931917300,1499451,61061008.0000,2,1.874314,1,2.469448,101.557105,33.750695,47.865110,619.984786
2001-05-17,sh.600037,9.8128676800,9.8128676800,9.6092222600,9.6139582000,9.7276207600,953965,39031013.0000,2,1.192456,1,-1.168460,100.370459,33.356335,47.305829,612.740562
2001-05-18,sh.600037,9.6139582000,9.7749801600,9.5145034600,9.6731574500,9.6139582000,1248105,50676267.0000,2,1.560131,1,0.615764,100.988504,33.561731,47.597122,616.513595
2001-05-21,sh.600037,9.7086770000,9.9217943000,9.6186941400,9.7323567000,9.6731574500,1151356,47489719.0000,2,1.439195,1,0.611995,101.606548,33.767127,47.888414,620.286628
2001-05-22,sh.600037,9.7086770000,9.7347246700,9.4387284200,9.4482003000,9.7323567000,745179,30009930.0000,2,0.931474,1,-2.919701,98.639934,32.781226,46.490212,602.176070
2001-05-23,sh.600037,9.4482003000,9.4482003000,9.1451001400,9.2256111200,9.4482003000,1877565,73425481.0000,2,2.346956,1,-2.355896,96.316086,32.008936,45.394954,587.989466
2001-05-24,sh.600037,9.2114033000,9.3203299200,9.1640439000,9.2350830000,9.2256111200,651349,25378941.0000,2,0.814186,1,0.102672,96.414973,32.041799,45.441560,588.593151
2001-05-25,sh.600037,9.2350830000,9.2729705200,9.0053899100,9.1687798400,9.2350830000,1473621,56753693.0000,2,1.842026,1,-0.717946,95.722763,31.811756,45.115313,584.367354
2001-05-28,sh.600037,9.1356282600,9.1403642000,8.8822554700,8.9248789300,9.1687798400,1564870,59321899.0000,2,1.956087,1,-2.660131,93.176419,30.965524,43.915190,568.822458
2001-05-29,sh.600037,8.9011992300,9.0882688600,8.8585757700,9.0456454000,8.9248789300,538053,20394187.0000,2,0.672566,1,1.353150,94.437230,31.384532,44.509426,576.519445
2001-05-30,sh.600037,9.0101258500,9.3061221000,8.8798875000,9.2587627000,9.0456454000,1049235,40149202.0000,2,1.311544,1,2.356015,96.662191,32.123958,45.558077,590.102364
2001-05-31,sh.600037,9.3061221000,9.3534815000,9.1166845000,9.1995634500,9.2587627000,515901,20046153.0000,2,0.644876,1,-0.639386,96.044146,31.918562,45.266785,586.329331
2001-06-01,sh.600037,9.1877236000,9.3203299200,9.1166845000,9.1877236000,9.1995634500,651004,25417552.0000,2,0.813755,1,-0.128698,95.920537,31.877483,45.208527,585.574725
2001-06-04,sh.600037,9.1900915700,9.3890010500,9.1403642000,9.2824424000,9.1877236000,1025422,40127368.0000,2,1.281778,1,1.030932,96.909409,32.206116,45.674594,591.611577
2001-06-05,sh.600037,9.2777064600,9.3013861600,9.2114033000,9.2350830000,9.2824424000,492259,19208251.0000,2,0.615324,1,-0.510206,96.414973,32.041799,45.441560,588.593151
2001-06-06,sh.600037,9.2114033000,9.2350830000,9.0480133700,9.0693251000,9.2350830000,628308,24174036.0000,2,0.785385,1,-1.794874,94.684448,31.466690,44.625943,578.028658
2001-06-07,sh.600037,9.0693251000,9.0693251000,8.9035672000,8.9272469000,9.0693251000,1339497,50680033.0000,2,1.674371,1,-1.566576,93.201141,30.973739,43.926842,568.973379
2001-06-08,sh.600037,8.9177750200,9.0930048000,8.9035672000,8.9982860000,8.9272469000,577871,21905875.0000,2,0.722339,1,0.795754,93.942794,31.220215,44.276392,573.501019
2001-06-11,sh.600037,8.9982860000,9.1640439000,8.9509266000,9.0338055500,8.9982860000,677803,25832854.0000,2,0.847254,1,0.394741,94.313621,31.343453,44.451167,575.764839
2001-06-12,sh.600037,9.0409094600,9.1119485600,8.9769742700,9.0219657000,9.0338055500,341889,13010858.0000,2,0.427361,1,-0.131070,94.190012,31.302373,44.392909,575.010232
2001-06-13,sh.600037,8.9982860000,9.2824424000,8.9935500600,9.2587627000,9.0219657000,862352,33476618.0000,2,1.077940,1,2.624672,96.662191,32.123958,45.558077,590.102364
2001-06-14,sh.600037,9.2421869100,9.2563947300,8.9177750200,8.9769742700,9.2587627000,1120559,42881985.0000,2,1.400699,1,-3.043475,93.720298,31.146272,44.171527,572.142727
2001-06-15,sh.600037,8.9746063000,9.0930048000,8.9225109600,9.0219657000,8.9769742700,721312,27454005.0000,2,0.901640,1,0.501183,94.190012,31.302373,44.392909,575.010232
2001-06-18,sh.600037,8.9769742700,9.0219657000,8.7449132100,8.9414547200,9.0219657000,1311025,49183079.0000,2,1.638781,1,-0.892389,93.349471,31.023035,43.996752,569.878907
2001-06-19,sh.600037,8.9414547200,9.2824424000,8.7614890000,9.2374509700,8.9414547200,2067520,79469544.0000,2,2.584400,1,3.310382,96.439695,32.050015,45.453212,588.744072
2001-06-20,sh.600037,9.2114033000,9.3132260100,9.0693251000,9.1166845000,9.2374509700,1002248,39102177.0000,2,1.252810,1,-1.307353,95.178884,31.631007,44.858976,581.047085
2001-06-21,sh.600037,9.0953727700,9.2587627000,9.0693251000,9.1758837500,9.1166845000,373898,14457146.0000,2,0.467373,1,0.649351,95.796928,31.836403,45.150268,584.820118
2001-06-22,sh.600037,9.2303470600,9.3534815000,9.1427321700,9.3061221000,9.1758837500,1240384,48623547.0000,2,1.550480,1,1.419353,97.156627,32.288275,45.791111,593.120791
2001-06-26,sh.600037,9.4624081200,9.4624081200,9.3061221000,9.3534815000,9.3061221000,1345750,53288799.0000,2,1.682187,1,0.508908,97.651062,32.452592,46.024144,596.139217
2001-06-27,sh.600037,9.4008409000,9.4008409000,9.1877236000,9.2374509700,9.3534815000,566660,22187863.0000,2,0.708325,1,-1.240511,96.439695,32.050015,45.453212,588.744072
2001-06-28,sh.600037,9.2350830000,9.2824424000,9.0432774300,9.0930048000,9.2374509700,463770,17867281.0000,2,0.579713,1,-1.563693,94.931666,31.548849,44.742459,579.537872
2001-06-29,sh.600037,9.1095805900,9.3582174400,9.0930048000,9.1237884100,9.0930048000,602407,23553654.0000,2,0.753009,1,0.338535,95.253049,31.655655,44.893931,581.499849
2001-07-02,sh.600037,9.2114033000,9.3179619500,9.1877236000,9.2398189400,9.1237884100,494329,19302959.0000,2,0.617911,1,1.271741,96.464417,32.058231,45.464864,588.894994
2001-07-03,sh.600037,9.2421869100,9.3534815000,9.1877236000,9.2824424000,9.2398189400,553611,21705588.0000,2,0.692014,1,0.461303,96.909409,32.206116,45.674594,591.611577
2001-07-04,sh.600037,9.3274338300,9.3274338300,9.2019314200,9.2066673600,9.2824424000,267179,10419681.0000,2,0.333974,1,-0.816326,96.118312,31.943209,45.301740,586.782095
2001-07-05,sh.600037,9.1877236000,9.3013861600,9.0716930700,9.2066673600,9.2066673600,568021,22090930.0000,2,0.710026,1,0.000000,96.118312,31.943209,45.301740,586.782095
2001-07-06,sh.600037,9.2066673600,9.3842651100,9.1190524700,9.2469228500,9.2066673600,1506434,59269632.0000,2,1.883043,1,0.437238,96.538582,32.082879,45.499819,589.347758
