date,close,open,high,low,交易量,涨跌幅
2020/5/13,4.60E-03,3.89E-03,4.70E-03,3.89E-03,78.13M,18.24%
2020/5/14,5.50E-03,4.60E-03,5.56E-03,4.60E-03,80.87M,19.60%
2020/5/15,5.16E-03,5.50E-03,5.64E-03,4.94E-03,42.24M,-6.08%
2020/5/16,4.79E-03,5.16E-03,5.17E-03,4.65E-03,32.11M,-7.29%
2020/5/17,4.58E-03,4.79E-03,4.98E-03,4.49E-03,29.01M,-4.38%
2020/5/18,4.66E-03,4.58E-03,4.85E-03,4.48E-03,35.91M,1.87%
2020/5/19,4.81E-03,4.66E-03,5.22E-03,4.45E-03,34.21M,3.07%
2020/5/20,5.14E-03,4.81E-03,5.48E-03,4.80E-03,43.05M,6.84%
2020/5/21,4.82E-03,5.14E-03,5.32E-03,4.51E-03,44.85M,-6.23%
2020/5/22,5.34E-03,4.82E-03,5.57E-03,4.75E-03,35.89M,10.90%
2020/5/23,5.81E-03,5.34E-03,5.99E-03,5.17E-03,38.55M,8.73%
2020/5/24,5.53E-03,5.81E-03,6.27E-03,5.28E-03,47.29M,-4.77%
2020/5/25,5.70E-03,5.53E-03,6.04E-03,5.32E-03,46.67M,3.11%
2020/5/26,5.85E-03,5.70E-03,6.19E-03,5.60E-03,43.67M,2.64%
2020/5/27,5.50E-03,5.85E-03,5.93E-03,5.30E-03,34.47M,-6.07%
2020/5/28,5.54E-03,5.50E-03,5.67E-03,5.38E-03,28.79M,0.73%
2020/5/29,5.96E-03,5.54E-03,6.06E-03,5.54E-03,30.35M,7.59%
2020/5/30,5.81E-03,5.96E-03,6.08E-03,5.67E-03,28.37M,-2.51%
2020/5/31,5.50E-03,5.81E-03,6.00E-03,5.45E-03,32.13M,-5.35%
2020/6/1,5.60E-03,5.50E-03,5.91E-03,5.48E-03,32.82M,1.83%
2020/6/2,5.90E-03,5.60E-03,6.17E-03,5.41E-03,42.93M,5.41%
2020/6/3,6.36E-03,5.90E-03,6.52E-03,5.88E-03,36.39M,7.78%
2020/6/4,6.47E-03,6.36E-03,6.51E-03,5.98E-03,29.34M,1.82%
2020/6/5,6.24E-03,6.47E-03,6.68E-03,6.22E-03,28.14M,-3.55%
2020/6/6,6.41E-03,6.24E-03,6.43E-03,6.23E-03,21.68M,2.73%
2020/6/7,6.26E-03,6.41E-03,6.45E-03,6.08E-03,23.08M,-2.48%
2020/6/8,6.25E-03,6.26E-03,6.35E-03,6.21E-03,19.66M,-0.14%
2020/6/9,6.21E-03,6.25E-03,6.35E-03,6.17E-03,19.54M,-0.63%
2020/6/10,6.63E-03,6.21E-03,6.63E-03,6.12E-03,28.81M,6.78%
2020/6/11,6.01E-03,6.63E-03,6.81E-03,5.82E-03,35.29M,-9.36%
2020/6/12,6.04E-03,6.01E-03,6.14E-03,5.78E-03,28.82M,0.49%
2020/6/13,6.71E-03,6.04E-03,6.89E-03,5.95E-03,34.48M,11.08%
2020/6/14,6.62E-03,6.71E-03,7.32E-03,6.34E-03,38.17M,-1.36%
2020/6/15,6.55E-03,6.62E-03,6.62E-03,5.91E-03,38.10M,-1.01%
2020/6/16,6.84E-03,6.55E-03,6.99E-03,6.45E-03,31.90M,4.38%
2020/6/17,6.69E-03,6.84E-03,6.85E-03,6.56E-03,21.55M,-2.06%
2020/6/18,7.33E-03,6.69E-03,7.40E-03,6.66E-03,33.18M,9.55%
2020/6/19,7.46E-03,7.33E-03,7.86E-03,6.96E-03,41.92M,1.71%
2020/6/20,7.48E-03,7.46E-03,7.71E-03,7.22E-03,30.09M,0.31%
2020/6/21,7.29E-03,7.48E-03,7.64E-03,7.26E-03,27.75M,-2.62%
2020/6/22,7.00E-03,7.29E-03,7.42E-03,6.70E-03,30.76M,-3.92%
2020/6/23,7.02E-03,7.00E-03,7.15E-03,6.96E-03,14.46M,0.26%
2020/6/24,6.55E-03,7.02E-03,7.07E-03,6.36E-03,21.63M,-6.67%
2020/6/25,6.67E-03,6.55E-03,6.75E-03,6.13E-03,20.20M,1.80%
2020/6/26,6.36E-03,6.67E-03,6.86E-03,6.16E-03,21.47M,-4.62%
2020/6/27,5.73E-03,6.36E-03,6.36E-03,5.43E-03,20.69M,-9.90%
2020/6/28,5.97E-03,5.73E-03,6.37E-03,5.61E-03,20.22M,4.08%
2020/6/29,5.88E-03,5.97E-03,5.99E-03,5.63E-03,20.25M,-1.50%
2020/6/30,6.06E-03,5.88E-03,6.10E-03,5.73E-03,19.49M,3.09%
2020/7/1,5.96E-03,6.06E-03,6.11E-03,5.69E-03,18.40M,-1.62%
2020/7/2,8.72E-03,5.96E-03,1.01E-02,5.95E-03,70.65M,46.39%
2020/7/3,1.28E-02,8.72E-03,2.00E-02,8.19E-03,133.31M,46.73%
2020/7/4,1.14E-02,1.28E-02,1.40E-02,1.13E-02,77.01M,-10.76%
2020/7/5,1.11E-02,1.14E-02,1.21E-02,1.08E-02,58.59M,-3.06%
2020/7/6,1.24E-02,1.11E-02,1.31E-02,1.07E-02,64.25M,11.98%
2020/7/7,1.20E-02,1.24E-02,1.32E-02,1.20E-02,38.82M,-2.89%
2020/7/8,1.15E-02,1.20E-02,1.20E-02,1.15E-02,33.62M,-4.59%
2020/7/9,1.11E-02,1.15E-02,1.15E-02,1.11E-02,31.61M,-3.02%
2020/7/10,1.04E-02,1.11E-02,1.11E-02,1.04E-02,23.08M,-6.99%
2020/7/11,1.12E-02,1.04E-02,1.12E-02,1.04E-02,25.29M,8.39%
2020/7/12,1.17E-02,1.12E-02,1.17E-02,1.12E-02,24.55M,4.36%
2020/7/13,1.07E-02,1.17E-02,1.18E-02,1.07E-02,30.27M,-8.95%
2020/7/14,1.07E-02,1.07E-02,1.09E-02,1.07E-02,10.77M,0.73%
2020/7/15,1.06E-02,1.07E-02,1.07E-02,1.06E-02,5.91M,-1.67%
2020/7/16,1.01E-02,1.06E-02,1.06E-02,9.93E-03,7.27M,-4.51%
2020/7/17,1.26E-02,1.01E-02,1.26E-02,1.01E-02,17.68M,24.93%
2020/7/18,1.20E-02,1.26E-02,1.26E-02,1.19E-02,12.59M,-4.92%
2020/7/19,1.27E-02,1.20E-02,1.27E-02,1.17E-02,8.80M,6.26%
2020/7/20,1.62E-02,1.27E-02,1.62E-02,1.24E-02,20.17M,27.22%
2020/7/21,1.53E-02,1.62E-02,1.62E-02,1.49E-02,35.72M,-5.74%
2020/7/22,1.47E-02,1.53E-02,1.61E-02,1.47E-02,17.41M,-3.71%
2020/7/23,1.46E-02,1.47E-02,1.53E-02,1.46E-02,11.89M,-0.89%
2020/7/24,1.47E-02,1.46E-02,1.47E-02,1.41E-02,8.93M,0.53%
2020/7/25,1.39E-02,1.47E-02,1.54E-02,1.39E-02,14.53M,-5.08%
2020/7/26,1.50E-02,1.39E-02,1.50E-02,1.37E-02,12.88M,8.17%
2020/7/27,1.23E-02,1.50E-02,1.50E-02,1.23E-02,16.55M,-18.14%
2020/7/28,1.29E-02,1.23E-02,1.33E-02,1.23E-02,11.93M,4.87%
2020/7/29,1.26E-02,1.29E-02,1.30E-02,1.26E-02,8.78M,-2.12%
2020/7/30,1.38E-02,1.26E-02,1.38E-02,1.26E-02,12.90M,9.10%
2020/7/31,1.32E-02,1.38E-02,1.38E-02,1.32E-02,9.56M,-4.20%
2020/8/1,1.30E-02,1.32E-02,1.32E-02,1.30E-02,8.58M,-1.83%
2020/8/2,1.29E-02,1.30E-02,1.30E-02,1.29E-02,9.89M,-0.19%
2020/8/3,1.33E-02,1.29E-02,1.37E-02,1.29E-02,8.19M,2.43%
2020/8/4,1.36E-02,1.33E-02,1.36E-02,1.32E-02,8.71M,2.43%
2020/8/5,1.58E-02,1.36E-02,1.58E-02,1.36E-02,11.50M,16.64%
2020/8/6,1.61E-02,1.58E-02,1.61E-02,1.58E-02,14.03M,1.56%
2020/8/7,1.65E-02,1.61E-02,1.65E-02,1.60E-02,12.73M,2.80%
2020/8/8,1.74E-02,1.65E-02,1.74E-02,1.65E-02,11.22M,4.99%
2020/8/9,1.81E-02,1.74E-02,1.82E-02,1.74E-02,15.00M,4.22%
2020/8/10,1.84E-02,1.81E-02,1.84E-02,1.71E-02,11.55M,1.42%
2020/8/11,1.62E-02,1.84E-02,1.84E-02,1.62E-02,13.59M,-11.81%
2020/8/12,1.86E-02,1.62E-02,1.86E-02,1.57E-02,14.98M,15.00%
2020/8/13,1.92E-02,1.86E-02,1.92E-02,1.84E-02,22.93M,3.05%
2020/8/14,1.98E-02,1.92E-02,2.00E-02,1.92E-02,9.92M,3.15%
2020/8/15,2.70E-02,1.98E-02,2.70E-02,1.98E-02,34.10M,36.56%
2020/8/16,2.61E-02,2.70E-02,2.70E-02,2.51E-02,15.60M,-3.62%
2020/8/17,2.62E-02,2.61E-02,2.80E-02,2.61E-02,7.83M,0.65%
2020/8/18,2.96E-02,2.62E-02,3.13E-02,2.62E-02,14.58M,12.85%
2020/8/19,2.98E-02,2.96E-02,2.98E-02,2.85E-02,8.23M,0.74%
2020/8/20,3.54E-02,2.98E-02,3.67E-02,2.98E-02,15.01M,18.77%
2020/8/21,2.80E-02,3.54E-02,3.54E-02,2.80E-02,9.08M,-20.95%
2020/8/22,3.19E-02,2.80E-02,3.19E-02,2.80E-02,10.33M,14.15%
2020/8/23,3.32E-02,3.19E-02,3.34E-02,3.19E-02,6.32M,3.87%
2020/8/24,3.16E-02,3.32E-02,3.35E-02,3.16E-02,5.69M,-4.89%
2020/8/25,2.94E-02,3.16E-02,3.16E-02,2.75E-02,14.55M,-6.83%
2020/8/26,2.88E-02,2.94E-02,2.94E-02,2.88E-02,12.90M,-2.11%
2020/8/27,2.63E-02,2.88E-02,2.88E-02,2.61E-02,9.18M,-8.58%
2020/8/28,2.77E-02,2.63E-02,2.77E-02,2.63E-02,9.44M,5.17%
2020/8/29,2.67E-02,2.77E-02,2.85E-02,2.67E-02,8.18M,-3.61%
2020/8/30,3.53E-02,2.67E-02,3.53E-02,2.67E-02,22.21M,32.41%
2020/8/31,3.95E-02,3.53E-02,4.03E-02,3.53E-02,38.10M,11.92%
2020/9/1,3.98E-02,3.95E-02,3.98E-02,3.55E-02,19.27M,0.76%
2020/9/2,5.54E-02,3.98E-02,5.54E-02,3.98E-02,49.98M,38.95%
2020/9/3,4.09E-02,5.54E-02,5.54E-02,4.09E-02,31.27M,-26.05%
2020/9/4,4.51E-02,4.09E-02,4.51E-02,4.09E-02,22.40M,10.10%
2020/9/5,3.05E-02,4.52E-02,4.52E-02,2.83E-02,26.16M,-32.22%
2020/9/6,3.36E-02,3.05E-02,3.36E-02,2.99E-02,27.84M,9.88%
2020/9/7,3.24E-02,3.36E-02,3.36E-02,2.78E-02,17.87M,-3.60%
2020/9/8,2.97E-02,3.24E-02,3.24E-02,2.88E-02,15.52M,-8.22%
2020/9/9,3.04E-02,2.97E-02,3.29E-02,2.87E-02,15.17M,2.52%
2020/9/10,3.25E-02,3.04E-02,3.25E-02,3.04E-02,13.26M,6.67%
2020/9/11,3.09E-02,3.25E-02,3.25E-02,3.00E-02,10.20M,-4.95%
2020/9/12,3.00E-02,3.09E-02,3.09E-02,2.93E-02,8.91M,-2.69%
2020/9/13,2.66E-02,3.00E-02,3.00E-02,2.66E-02,12.35M,-11.32%
2020/9/14,2.93E-02,2.66E-02,2.93E-02,2.66E-02,11.69M,10.09%
2020/9/15,2.67E-02,2.93E-02,2.96E-02,2.67E-02,14.30M,-9.10%
2020/9/16,2.69E-02,2.67E-02,2.69E-02,2.67E-02,11.11M,0.86%
