date,close,open,high,low,交易量,涨跌幅
2019/4/3,8.52E+01,7.69E+01,9.78E+01,7.66E+01,32.30M,10.87%
2019/4/4,8.48E+01,8.52E+01,8.96E+01,8.08E+01,14.05M,-0.46%
2019/4/5,8.83E+01,8.48E+01,8.95E+01,8.44E+01,9.15M,4.04%
2019/4/6,9.23E+01,8.83E+01,9.73E+01,8.54E+01,10.84M,4.59%
2019/4/7,9.16E+01,9.23E+01,9.54E+01,8.91E+01,9.03M,-0.75%
2019/4/8,8.87E+01,9.16E+01,9.36E+01,8.56E+01,9.59M,-3.14%
2019/4/9,8.62E+01,8.87E+01,8.88E+01,8.33E+01,7.69M,-2.81%
2019/4/10,8.82E+01,8.62E+01,9.06E+01,8.61E+01,7.49M,2.24%
2019/4/11,7.90E+01,8.82E+01,8.84E+01,7.50E+01,12.71M,-10.38%
2019/4/12,7.85E+01,7.90E+01,8.03E+01,7.52E+01,8.94M,-0.62%
2019/4/13,7.77E+01,7.85E+01,8.10E+01,7.58E+01,7.93M,-1.08%
2019/4/14,8.33E+01,7.77E+01,8.33E+01,7.63E+01,8.00M,7.21%
2019/4/15,7.82E+01,8.33E+01,8.43E+01,7.55E+01,11.12M,-6.10%
2019/4/16,8.04E+01,7.82E+01,8.13E+01,7.73E+01,8.03M,2.84%
2019/4/17,7.90E+01,8.04E+01,8.13E+01,7.83E+01,8.35M,-1.81%
2019/4/18,8.18E+01,7.90E+01,8.29E+01,7.89E+01,9.93M,3.59%
2019/4/19,8.22E+01,8.18E+01,8.30E+01,8.00E+01,9.87M,0.47%
2019/4/20,8.10E+01,8.22E+01,8.25E+01,7.97E+01,8.48M,-1.44%
2019/4/21,7.67E+01,8.10E+01,8.15E+01,7.40E+01,11.99M,-5.31%
2019/4/22,7.65E+01,7.67E+01,7.75E+01,7.51E+01,10.11M,-0.24%
2019/4/23,7.38E+01,7.65E+01,7.89E+01,7.38E+01,11.16M,-3.50%
2019/4/24,7.29E+01,7.38E+01,7.47E+01,7.04E+01,14.47M,-1.28%
2019/4/25,7.17E+01,7.29E+01,7.42E+01,7.09E+01,11.07M,-1.61%
2019/4/26,7.38E+01,7.18E+01,7.60E+01,7.05E+01,12.28M,2.87%
2019/4/27,7.22E+01,7.38E+01,7.39E+01,7.20E+01,7.97M,-2.10%
2019/4/28,6.99E+01,7.22E+01,7.26E+01,6.91E+01,9.55M,-3.27%
2019/4/29,6.77E+01,6.99E+01,7.03E+01,6.68E+01,9.37M,-3.04%
2019/4/30,7.42E+01,6.77E+01,7.46E+01,6.77E+01,13.22M,9.60%
2019/5/1,7.34E+01,7.42E+01,7.52E+01,7.20E+01,10.53M,-1.12%
2019/5/2,7.37E+01,7.34E+01,7.44E+01,7.28E+01,10.34M,0.43%
2019/5/3,7.92E+01,7.37E+01,8.00E+01,7.33E+01,14.73M,7.38%
2019/5/4,7.78E+01,7.92E+01,8.23E+01,7.50E+01,14.82M,-1.71%
2019/5/5,7.57E+01,7.78E+01,7.80E+01,7.55E+01,11.35M,-2.77%
2019/5/6,7.49E+01,7.57E+01,7.64E+01,7.18E+01,12.98M,-0.98%
2019/5/7,7.47E+01,7.49E+01,7.84E+01,7.42E+01,12.76M,-0.25%
2019/5/8,7.44E+01,7.47E+01,7.55E+01,7.28E+01,9.16M,-0.39%
2019/5/9,7.42E+01,7.44E+01,7.66E+01,7.29E+01,9.24M,-0.36%
2019/5/10,7.70E+01,7.42E+01,7.91E+01,7.28E+01,12.15M,3.87%
2019/5/11,8.82E+01,7.71E+01,9.52E+01,7.71E+01,23.10M,14.53%
2019/5/12,8.48E+01,8.80E+01,9.38E+01,8.38E+01,21.95M,-3.89%
2019/5/13,8.77E+01,8.48E+01,9.25E+01,8.44E+01,15.89M,3.42%
2019/5/14,9.16E+01,8.77E+01,9.38E+01,8.70E+01,18.74M,4.41%
2019/5/15,1.02E+02,9.16E+01,1.04E+02,9.07E+01,25.39M,10.97%
2019/5/16,9.54E+01,1.02E+02,1.07E+02,9.21E+01,28.46M,-6.09%
2019/5/17,8.95E+01,9.54E+01,9.73E+01,8.45E+01,24.56M,-6.19%
2019/5/18,8.66E+01,8.95E+01,9.03E+01,8.52E+01,15.38M,-3.22%
2019/5/19,9.46E+01,8.66E+01,9.61E+01,8.64E+01,19.29M,9.26%
2019/5/20,9.11E+01,9.46E+01,9.46E+01,8.86E+01,15.09M,-3.74%
2019/5/21,9.09E+01,9.11E+01,9.22E+01,8.90E+01,11.91M,-0.26%
2019/5/22,8.79E+01,9.09E+01,9.19E+01,8.72E+01,12.17M,-3.27%
2019/5/23,8.86E+01,8.79E+01,8.94E+01,8.52E+01,11.77M,0.78%
2019/5/24,1.00E+02,8.86E+01,1.02E+02,8.84E+01,21.36M,13.16%
2019/5/25,1.03E+02,1.00E+02,1.05E+02,9.88E+01,17.28M,2.46%
2019/5/26,1.11E+02,1.03E+02,1.12E+02,9.92E+01,19.50M,7.73%
2019/5/27,1.17E+02,1.11E+02,1.22E+02,1.10E+02,18.51M,5.43%
2019/5/28,1.15E+02,1.17E+02,1.18E+02,1.12E+02,11.58M,-1.58%
2019/5/29,1.15E+02,1.15E+02,1.18E+02,1.09E+02,20.06M,-0.01%
2019/5/30,1.08E+02,1.15E+02,1.20E+02,1.04E+02,16.20M,-5.55%
2019/5/31,1.14E+02,1.08E+02,1.15E+02,1.05E+02,12.52M,5.56%
2019/6/1,1.12E+02,1.14E+02,1.16E+02,1.11E+02,10.86M,-1.81%
2019/6/2,1.14E+02,1.12E+02,1.16E+02,1.11E+02,9.12M,1.80%
2019/6/3,1.06E+02,1.14E+02,1.16E+02,1.05E+02,11.71M,-6.95%
2019/6/4,1.02E+02,1.06E+02,1.07E+02,9.86E+01,15.51M,-4.09%
2019/6/5,1.04E+02,1.02E+02,1.05E+02,1.00E+02,11.67M,1.51%
2019/6/6,1.11E+02,1.04E+02,1.11E+02,1.01E+02,12.58M,6.84%
2019/6/7,1.17E+02,1.11E+02,1.21E+02,1.09E+02,15.56M,5.62%
2019/6/8,1.18E+02,1.17E+02,1.19E+02,1.14E+02,13.43M,0.90%
2019/6/9,1.15E+02,1.18E+02,1.19E+02,1.12E+02,13.36M,-2.82%
2019/6/10,1.29E+02,1.15E+02,1.30E+02,1.13E+02,15.62M,12.72%
2019/6/11,1.36E+02,1.29E+02,1.38E+02,1.25E+02,14.33M,5.09%
2019/6/12,1.36E+02,1.36E+02,1.43E+02,1.31E+02,15.27M,-0.28%
2019/6/13,1.31E+02,1.35E+02,1.36E+02,1.28E+02,11.99M,-3.55%
2019/6/14,1.32E+02,1.31E+02,1.32E+02,1.26E+02,11.39M,1.15%
2019/6/15,1.38E+02,1.32E+02,1.39E+02,1.32E+02,10.30M,4.06%
2019/6/16,1.37E+02,1.38E+02,1.38E+02,1.34E+02,10.48M,-0.67%
2019/6/17,1.34E+02,1.37E+02,1.37E+02,1.32E+02,9.08M,-2.10%
2019/6/18,1.35E+02,1.34E+02,1.36E+02,1.29E+02,11.04M,1.16%
2019/6/19,1.37E+02,1.35E+02,1.39E+02,1.33E+02,11.05M,0.89%
2019/6/20,1.35E+02,1.37E+02,1.37E+02,1.33E+02,9.54M,-0.79%
2019/6/21,1.39E+02,1.35E+02,1.41E+02,1.35E+02,12.30M,2.26%
2019/6/22,1.42E+02,1.39E+02,1.46E+02,1.37E+02,15.06M,2.69%
2019/6/23,1.38E+02,1.42E+02,1.43E+02,1.37E+02,10.23M,-3.30%
2019/6/24,1.36E+02,1.38E+02,1.38E+02,1.33E+02,9.58M,-1.35%
2019/6/25,1.36E+02,1.36E+02,1.38E+02,1.30E+02,11.45M,0.30%
2019/6/26,1.32E+02,1.36E+02,1.38E+02,1.28E+02,14.94M,-3.07%
2019/6/27,1.16E+02,1.32E+02,1.33E+02,1.12E+02,18.70M,-12.26%
2019/6/28,1.20E+02,1.16E+02,1.22E+02,1.15E+02,12.78M,3.69%
