date,close,open,high,low,交易量,涨跌幅
2020/7/17,3.06E-03,2.98E-03,3.08E-03,2.97E-03,1.88B,2.54%
2020/7/18,3.46E-03,3.05E-03,3.56E-03,3.05E-03,8.33B,13.19%
2020/7/19,3.38E-03,3.45E-03,3.68E-03,3.38E-03,3.67B,-2.21%
2020/7/20,3.23E-03,3.38E-03,3.39E-03,3.21E-03,1.64B,-4.63%
2020/7/21,3.30E-03,3.22E-03,3.30E-03,3.20E-03,1.19B,2.29%
2020/7/22,3.29E-03,3.30E-03,3.30E-03,3.22E-03,591.70M,-0.25%
2020/7/23,3.30E-03,3.29E-03,3.30E-03,3.27E-03,792.92M,0.23%
2020/7/24,3.21E-03,3.30E-03,3.30E-03,3.18E-03,824.72M,-2.68%
2020/7/25,3.26E-03,3.21E-03,3.26E-03,3.21E-03,866.80M,1.40%
2020/7/26,3.23E-03,3.25E-03,3.28E-03,3.19E-03,888.37M,-0.73%
2020/7/27,3.17E-03,3.23E-03,3.23E-03,3.04E-03,1.34B,-1.95%
2020/7/28,3.19E-03,3.17E-03,3.19E-03,3.15E-03,651.10M,0.69%
2020/7/29,3.18E-03,3.19E-03,3.27E-03,3.18E-03,677.09M,-0.29%
2020/7/30,3.23E-03,3.16E-03,3.23E-03,3.16E-03,523.20M,1.51%
2020/7/31,3.22E-03,3.23E-03,3.23E-03,3.19E-03,632.45M,-0.19%
2020/8/1,3.71E-03,3.22E-03,3.71E-03,3.22E-03,4.30B,15.03%
2020/8/2,3.33E-03,3.71E-03,3.74E-03,3.31E-03,2.34B,-10.17%
2020/8/3,3.38E-03,3.33E-03,3.41E-03,3.33E-03,860.26M,1.52%
2020/8/4,3.55E-03,3.38E-03,3.55E-03,3.38E-03,1.25B,4.85%
2020/8/5,3.50E-03,3.55E-03,3.55E-03,3.50E-03,1.10B,-1.20%
2020/8/6,3.56E-03,3.50E-03,3.60E-03,3.47E-03,909.45M,1.62%
2020/8/7,3.50E-03,3.56E-03,3.61E-03,3.42E-03,885.95M,-1.63%
2020/8/8,3.51E-03,3.50E-03,3.51E-03,3.47E-03,625.46M,0.33%
2020/8/9,3.47E-03,3.52E-03,3.52E-03,3.44E-03,587.81M,-1.17%
2020/8/10,3.50E-03,3.47E-03,3.53E-03,3.47E-03,826.54M,0.66%
2020/8/11,3.39E-03,3.50E-03,3.57E-03,3.37E-03,1.22B,-2.99%
2020/8/12,3.47E-03,3.39E-03,3.48E-03,3.37E-03,828.77M,2.29%
2020/8/13,3.49E-03,3.46E-03,3.50E-03,3.36E-03,1.14B,0.61%
2020/8/14,3.57E-03,3.49E-03,3.57E-03,3.45E-03,852.09M,2.40%
2020/8/15,3.53E-03,3.57E-03,3.59E-03,3.49E-03,1.07B,-1.13%
2020/8/16,3.53E-03,3.53E-03,3.53E-03,3.49E-03,756.30M,-0.05%
2020/8/17,3.59E-03,3.53E-03,3.68E-03,3.51E-03,1.60B,1.61%
2020/8/18,3.48E-03,3.59E-03,3.63E-03,3.48E-03,1.12B,-3.12%
2020/8/19,3.42E-03,3.47E-03,3.49E-03,3.37E-03,865.08M,-1.62%
2020/8/20,3.44E-03,3.42E-03,3.49E-03,3.41E-03,483.18M,0.59%
2020/8/21,3.37E-03,3.44E-03,3.54E-03,3.37E-03,1.08B,-1.94%
2020/8/22,3.43E-03,3.37E-03,3.44E-03,3.34E-03,665.35M,1.81%
2020/8/23,3.40E-03,3.43E-03,3.44E-03,3.38E-03,449.98M,-1.12%
2020/8/24,3.41E-03,3.40E-03,3.45E-03,3.38E-03,697.22M,0.47%
2020/8/25,3.29E-03,3.42E-03,3.42E-03,3.24E-03,804.39M,-3.54%
2020/8/26,3.29E-03,3.29E-03,3.30E-03,3.25E-03,573.12M,0.10%
2020/8/27,3.20E-03,3.29E-03,3.30E-03,3.17E-03,811.72M,-2.82%
2020/8/28,3.26E-03,3.20E-03,3.26E-03,3.20E-03,416.52M,1.92%
2020/8/29,3.28E-03,3.26E-03,3.29E-03,3.24E-03,443.07M,0.46%
2020/8/30,3.30E-03,3.28E-03,3.32E-03,3.28E-03,456.38M,0.75%
2020/8/31,3.21E-03,3.30E-03,3.30E-03,3.20E-03,792.63M,-2.87%
2020/9/1,3.24E-03,3.21E-03,3.26E-03,3.20E-03,728.82M,0.96%
2020/9/2,3.11E-03,3.24E-03,3.24E-03,3.07E-03,758.18M,-3.83%
2020/9/3,2.77E-03,3.12E-03,3.12E-03,2.77E-03,1.20B,-11.08%
2020/9/4,2.88E-03,2.77E-03,2.93E-03,2.77E-03,1.13B,3.99%
2020/9/5,2.76E-03,2.88E-03,2.91E-03,2.75E-03,1.06B,-4.02%
2020/9/6,2.78E-03,2.76E-03,2.79E-03,2.72E-03,1.17B,0.68%
2020/9/7,2.82E-03,2.79E-03,2.82E-03,2.70E-03,930.44M,1.30%
2020/9/8,2.75E-03,2.83E-03,2.83E-03,2.71E-03,605.75M,-2.55%
2020/9/9,2.78E-03,2.75E-03,2.79E-03,2.70E-03,603.90M,1.16%
2020/9/10,2.81E-03,2.78E-03,2.82E-03,2.76E-03,588.79M,0.95%
2020/9/11,2.80E-03,2.81E-03,2.81E-03,2.76E-03,633.51M,-0.35%
2020/9/12,2.81E-03,2.80E-03,2.81E-03,2.78E-03,538.07M,0.66%
2020/9/13,2.78E-03,2.81E-03,2.81E-03,2.77E-03,736.84M,-1.09%
2020/9/14,2.79E-03,2.79E-03,2.81E-03,2.75E-03,622.11M,0.06%
2020/9/15,2.83E-03,2.79E-03,2.85E-03,2.79E-03,839.00M,1.53%
