date,close,open,high,low,交易量,涨跌幅
2019/12/3,9.55E+01,1.00E+02,1.02E+02,9.51E+01,86.31K,-4.83%
2019/12/4,9.46E+01,9.55E+01,1.03E+02,9.33E+01,188.45K,-0.98%
2019/12/5,9.49E+01,9.45E+01,9.82E+01,9.35E+01,131.80K,0.34%
2019/12/6,9.69E+01,9.49E+01,9.71E+01,9.37E+01,61.90K,2.08%
2019/12/7,9.56E+01,9.69E+01,9.76E+01,9.45E+01,51.13K,-1.29%
2019/12/8,9.70E+01,9.56E+01,9.72E+01,9.44E+01,33.23K,1.46%
2019/12/9,9.51E+01,9.70E+01,9.72E+01,9.40E+01,59.79K,-1.94%
2019/12/10,9.56E+01,9.51E+01,9.75E+01,9.42E+01,50.54K,0.48%
2019/12/11,9.47E+01,9.56E+01,9.59E+01,9.41E+01,32.64K,-0.95%
2019/12/12,9.26E+01,9.47E+01,9.51E+01,9.14E+01,77.67K,-2.20%
2019/12/13,9.33E+01,9.26E+01,9.37E+01,9.15E+01,56.63K,0.71%
2019/12/14,9.25E+01,9.33E+01,9.44E+01,9.17E+01,34.33K,-0.79%
2019/12/15,9.30E+01,9.26E+01,9.35E+01,9.14E+01,36.05K,0.50%
2019/12/16,8.89E+01,9.31E+01,9.32E+01,8.77E+01,72.98K,-4.35%
2019/12/17,8.06E+01,8.89E+01,8.92E+01,7.98E+01,160.69K,-9.34%
2019/12/18,8.59E+01,8.06E+01,8.69E+01,7.66E+01,236.76K,6.51%
2019/12/19,8.45E+01,8.60E+01,8.73E+01,8.16E+01,129.46K,-1.57%
2019/12/20,8.82E+01,8.46E+01,8.89E+01,8.34E+01,86.54K,4.29%
2019/12/21,8.48E+01,8.82E+01,8.87E+01,8.43E+01,77.89K,-3.85%
2019/12/22,8.82E+01,8.48E+01,8.85E+01,8.40E+01,67.67K,4.09%
2019/12/23,8.58E+01,8.82E+01,9.00E+01,8.54E+01,95.30K,-2.74%
2019/12/24,8.69E+01,8.58E+01,8.73E+01,8.53E+01,59.40K,1.25%
2019/12/25,8.60E+01,8.69E+01,8.73E+01,8.47E+01,43.00K,-1.08%
2019/12/26,8.73E+01,8.59E+01,9.16E+01,8.48E+01,78.66K,1.51%
2019/12/27,9.02E+01,8.73E+01,9.16E+01,8.61E+01,105.84K,3.36%
2019/12/28,9.42E+01,9.02E+01,9.61E+01,8.99E+01,110.75K,4.41%
2019/12/29,1.00E+02,9.41E+01,1.01E+02,9.27E+01,146.65K,6.35%
2019/12/30,9.58E+01,1.00E+02,1.01E+02,9.15E+01,141.07K,-4.36%
2019/12/31,9.71E+01,9.56E+01,9.86E+01,9.38E+01,115.99K,1.35%
2020/1/1,9.73E+01,9.71E+01,1.00E+02,9.62E+01,78.13K,0.28%
2020/1/2,9.29E+01,9.73E+01,9.79E+01,9.25E+01,94.45K,-4.58%
2020/1/3,1.03E+02,9.28E+01,1.04E+02,9.18E+01,221.40K,10.55%
2020/1/4,1.09E+02,1.03E+02,1.10E+02,1.02E+02,181.10K,6.39%
2020/1/5,1.10E+02,1.09E+02,1.14E+02,1.09E+02,145.11K,1.03%
2020/1/6,1.18E+02,1.10E+02,1.18E+02,1.10E+02,172.62K,6.49%
2020/1/7,1.14E+02,1.18E+02,1.19E+02,1.10E+02,193.41K,-3.23%
2020/1/8,1.14E+02,1.14E+02,1.17E+02,1.11E+02,177.54K,0.22%
2020/1/9,1.17E+02,1.14E+02,1.18E+02,1.12E+02,186.02K,2.69%
2020/1/10,1.71E+02,1.17E+02,1.75E+02,1.16E+02,733.62K,46.51%
2020/1/11,1.51E+02,1.72E+02,1.77E+02,1.49E+02,625.72K,-11.81%
2020/1/12,1.66E+02,1.51E+02,1.70E+02,1.48E+02,319.43K,9.52%
2020/1/13,1.73E+02,1.66E+02,1.75E+02,1.59E+02,256.55K,4.61%
2020/1/14,4.26E+02,1.73E+02,4.56E+02,1.73E+02,1.61M,146.01%
2020/1/15,3.15E+02,4.24E+02,4.27E+02,2.83E+02,1.17M,-26.12%
2020/1/16,3.13E+02,3.18E+02,3.37E+02,2.80E+02,829.71K,-0.49%
2020/1/17,2.88E+02,3.14E+02,3.34E+02,2.69E+02,661.20K,-8.17%
2020/1/18,2.50E+02,2.88E+02,2.99E+02,2.43E+02,764.28K,-13.16%
2020/1/19,2.82E+02,2.50E+02,2.82E+02,2.37E+02,690.14K,12.74%
2020/1/20,3.04E+02,2.83E+02,3.23E+02,2.64E+02,648.25K,7.88%
2020/1/21,3.16E+02,3.04E+02,3.28E+02,2.90E+02,437.98K,3.83%
2020/1/22,3.08E+02,3.15E+02,3.27E+02,2.96E+02,341.81K,-2.27%
2020/1/23,2.59E+02,3.08E+02,3.08E+02,2.45E+02,590.21K,-16.02%
2020/1/24,2.66E+02,2.60E+02,2.84E+02,2.45E+02,622.62K,2.52%
2020/1/25,2.61E+02,2.65E+02,2.71E+02,2.51E+02,295.87K,-1.57%
