date,close,open,high,low,交易量,涨跌幅
2020/9/16,1.83E+00,2.03E+00,2.03E+00,1.76E+00,8.60M,-10.26%
2020/9/17,1.94E+00,1.82E+00,1.94E+00,1.82E+00,6.36M,6.08%
2020/9/18,2.11E+00,1.94E+00,2.17E+00,1.91E+00,9.86M,8.81%
2020/9/19,2.01E+00,2.10E+00,2.10E+00,2.00E+00,3.82M,-4.69%
2020/9/20,1.88E+00,2.01E+00,2.01E+00,1.84E+00,3.55M,-6.36%
2020/9/21,1.74E+00,1.88E+00,1.91E+00,1.71E+00,7.55M,-7.90%
2020/9/22,1.86E+00,1.74E+00,1.86E+00,1.70E+00,4.03M,7.10%
2020/9/23,1.75E+00,1.86E+00,1.88E+00,1.75E+00,5.70M,-6.09%
2020/9/24,1.98E+00,1.75E+00,1.99E+00,1.75E+00,4.81M,13.25%
2020/9/25,1.97E+00,1.98E+00,2.01E+00,1.85E+00,8.11M,-0.36%
2020/9/26,1.90E+00,1.97E+00,1.98E+00,1.87E+00,3.02M,-3.72%
2020/9/27,1.88E+00,1.90E+00,1.92E+00,1.83E+00,1.94M,-0.66%
2020/9/28,1.78E+00,1.89E+00,1.89E+00,1.78E+00,2.20M,-5.21%
2020/9/29,1.78E+00,1.77E+00,1.80E+00,1.73E+00,1.91M,-0.41%
2020/9/30,1.85E+00,1.78E+00,1.85E+00,1.73E+00,3.08M,3.81%
2020/10/1,1.78E+00,1.87E+00,1.90E+00,1.77E+00,4.64M,-3.48%
2020/10/2,1.65E+00,1.77E+00,1.77E+00,1.61E+00,3.72M,-7.36%
2020/10/3,1.58E+00,1.65E+00,1.67E+00,1.58E+00,1.56M,-4.02%
2020/10/4,1.59E+00,1.58E+00,1.59E+00,1.57E+00,1.80M,0.17%
2020/10/5,1.55E+00,1.59E+00,1.62E+00,1.52E+00,2.16M,-2.29%
2020/10/6,1.15E+00,1.55E+00,1.55E+00,1.15E+00,6.16M,-25.52%
2020/10/7,1.24E+00,1.15E+00,1.28E+00,1.15E+00,9.23M,7.76%
2020/10/8,1.27E+00,1.25E+00,1.27E+00,1.17E+00,5.35M,1.74%
2020/10/9,1.37E+00,1.26E+00,1.39E+00,1.26E+00,5.04M,8.00%
2020/10/10,1.26E+00,1.36E+00,1.39E+00,1.26E+00,2.46M,-7.93%
2020/10/11,1.29E+00,1.26E+00,1.29E+00,1.23E+00,3.37M,2.20%
2020/10/12,1.31E+00,1.29E+00,1.34E+00,1.29E+00,3.26M,1.92%
2020/10/13,1.32E+00,1.31E+00,1.33E+00,1.27E+00,2.18M,1.01%
2020/10/14,1.37E+00,1.32E+00,1.37E+00,1.32E+00,3.24M,3.38%
2020/10/15,1.40E+00,1.37E+00,1.45E+00,1.36E+00,9.72M,2.29%
2020/10/16,1.28E+00,1.40E+00,1.40E+00,1.28E+00,2.50M,-8.81%
2020/10/17,1.28E+00,1.28E+00,1.31E+00,1.27E+00,1.57M,0.42%
2020/10/18,1.29E+00,1.28E+00,1.30E+00,1.28E+00,1.07M,0.93%
2020/10/19,1.19E+00,1.30E+00,1.30E+00,1.19E+00,1.70M,-8.38%
2020/10/20,1.04E+00,1.19E+00,1.19E+00,1.04E+00,2.46M,-12.15%
2020/10/21,1.10E+00,1.04E+00,1.13E+00,1.04E+00,2.71M,5.84%
2020/10/22,1.11E+00,1.10E+00,1.14E+00,1.09E+00,1.67M,1.05%
2020/10/23,1.07E+00,1.12E+00,1.13E+00,1.06E+00,1.97M,-3.88%
2020/10/24,1.05E+00,1.07E+00,1.09E+00,1.05E+00,1.35M,-1.55%
2020/10/25,1.09E+00,1.05E+00,1.11E+00,1.05E+00,3.02M,3.60%
2020/10/26,1.03E+00,1.09E+00,1.11E+00,9.61E-01,5.49M,-5.33%
2020/10/27,1.11E+00,1.03E+00,1.15E+00,1.01E+00,7.95M,7.29%
2020/10/28,1.00E+00,1.11E+00,1.13E+00,9.81E-01,8.16M,-9.42%
2020/10/29,1.02E+00,1.00E+00,1.05E+00,9.63E-01,5.82M,1.93%
2020/10/30,9.90E-01,1.03E+00,1.03E+00,9.69E-01,2.03M,-3.33%
2020/10/31,9.76E-01,9.89E-01,1.01E+00,9.76E-01,1.13M,-1.43%
2020/11/1,9.83E-01,9.77E-01,1.00E+00,9.61E-01,1.19M,0.70%
2020/11/2,9.38E-01,9.84E-01,1.00E+00,9.38E-01,1.25M,-4.56%
2020/11/3,8.52E-01,9.39E-01,9.39E-01,8.49E-01,2.18M,-9.14%
